Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Ithe Oru Penkutty,(1988),,,,,,
Rough Justice,(1988),"
Action            ",,,,,
Denizden Gelen Kadin,(1988),"
Drama            ",,,,,
Es,(1988),,,,,,
Jawani Ki Lahren,(1988),"
Drama, Romance            ",,,,,
Putri Kuntilanak,(1988),"
Horror, Mystery            ",83 min,,,,
Un paso al más aca,(1988),"
Comedy, Horror, Mystery            ",90 min,5.7,,9,
El poder de la venganza,(1988),"
Action            ",,4.5,,6,
Reis zonder einde,(1988),,54 min,,,,
Feng kuang ge nu,(1988),"
Crime            ",,,,,
Maicol,(1988),"
Drama            ",90 min,6.1,,12,
Shen feng wei long,(1988),"
War            ",,,,,
Xi bu kuang wu,(1988),"
Drama, Musical            ",,,,,
Namadori focus,(1988),,60 min,,,,
Enas alla... leon,(1988),"
Comedy            ",84 min,3.7,,53,
La sagrada familia,(1988),"
Drama            ",80 min,6.5,,15,
Liebe,(1988),,,,,,
Belki yarin,(1988),"
Romance            ",73 min,,,,
Die Mohrenlegende,(1988),,,,,,
Ennai Vittu Pokaathe,(1988),,123 min,,,,
Platinum,(1988),"
Adventure            ",88 min,6.8,,6,
Obataleo,(1988),,,,,,
Cirkusz a holdon,(1988),,,,,,
The Murderers,(1988),"
Action            ",,,,,
Durugin ang kutsng buto,(1988),"
Action, War            ",,,,,
Sgt. Ernesto 'Boy' Ybañez: Tirtir Gang,(1988),"
Action            ",,,,,
Bad-e sorkh,(1988),,85 min,,,,
Solas o mal acompañadas,(1988),,45 min,,,,
Storms of August,(1988),"
Comedy            ",104 min,,,,
Una mujer violenta,(1988),"
Action            ",87 min,,,,
Solomennye kolokola,(1988),"
Drama, History            ",144 min,7.5,,15,
Two Bad Daughters,(1988),,,,,,
Bist du gelähmt...?!,(1988),,,,,,
Utskho,(1988),"
Fantasy            ",71 min,8.2,,22,
El compromiso,(1988),,91 min,6.0,,5,
Le café des Jules,(1988),"
Drama            ",65 min,7.3,,34,
Acilar,(1988),"
Adventure, Drama, Romance            ",,,,,
Si wang ke jian,(1988),"
Action            ",,,,,
Consuelo,(1988),"
Drama            ",105 min,5.2,,12,
Campus yeonae teukgang,(1988),,105 min,,,,
Daidokoro No Seijo,(1988),"
Biography            ",,,,,
Zinderend,(1988),,,5.2,,51,
Da Bhabhi Bangri,(1988),"
Drama            ",,,,,
Jing,(1988),"
Drama            ",90 min,7.6,,19,
Renegade Force,(1988),"
Action            ",,,,,
U sredini mojih dana,(1988),"
Drama            ",85 min,7.5,,24,
A Republic If You Can Keep It: The Making of the American Constitution,(1988),,,,,,
Writers in Conversation: Michael Powell,(1988),,45 min,,,,
Traveling Light,(1988),"
Drama            ",90 min,,,,
Pulip salang,(1988),,99 min,,,,
Mupperum Deviyar,(1988),,,,,,
Relajo matrimonial,(1988),"
Comedy            ",85 min,,,,
Haha,(1988),,,5.8,,19,
Álombalzsam,(1988),,56 min,,,,
Idd Mubarak,(1988),"
Drama            ",,,,,
All That Is Solid,(1988),,54 min,,,,
Bacim,(1988),"
Drama            ",,,,,
Citando a la muerte,(1988),"
Thriller            ",80 min,,,,
Lao ke de zui hou yi ge chun tian,(1988),"
Drama            ",115 min,,,,
Mandragora,(1988),,,,,,
Double E-cup: Kanjuku,(1988),,59 min,,,,
Bez mundira,(1988),"
Drama            ",95 min,6.0,,10,
Folie ordinaire d'une fille de Cham,(1988),,75 min,6.1,,7,
Siraj,(1988),,,,,,
Black Sugar,(1988),,,,,,
Suchona,(1988),"
Drama, Family, War            ",105 min,7.2,,5,
The Pin-Up Girl,(1988),"
Comedy            ",,,,,
NOe-Donaufestival Animationsfilm,(1988),,,,,,
Qatilon Kay Qatil,(1988),"
Action            ",,,,,
Madame de la Carlière ou Sur l'inconséquence du jugement public de nos actions particulières,(1988),"
Drama            ",69 min,,,,
La septième dimension,(1988),"
Fantasy, Horror            ",90 min,2.6,,16,
Agosto,(1988),"
Drama            ",97 min,6.6,,48,
Republika nadziei,(1988),"
Drama, History            ",156 min,,,,
Éhes ingovány,(1988),"
Drama            ",86 min,6.3,,11,
O megalos paramythas,(1988),"
Comedy            ",84 min,5.2,,43,
Chikan densha: Midarana yubisaki,(1988),,59 min,,,,
Oorigittakolli,(1988),,136 min,,,,
Ghar Aakir Ghar Hai,(1988),,120 min,,,,
Prstienky z kukuciny,(1988),,,,,,
Gocce,(1988),,,,,,
Sistema español,(1988),,,,,,
Niiwan: a Solidão da Cidade Grande,(1988),"
Drama, Comedy            ",80 min,7.0,,8,
Vse my nemnozhko loshadi...,(1988),"
Family            ",77 min,,,,
Chikan densha: Miniskirt ni goyôjin,(1988),,62 min,,,,
Bez treceg,(1988),,,6.0,,6,
Hohojeon,(1988),,103 min,,,,
Suprabhata,(1988),,121 min,8.0,,20,
Ompong Galapong,(1988),"
Action, Comedy            ",,,,,
Hu li mi an,(1988),"
Mystery            ",,,,,
Lady Ghost and the Cannibal Girl,(1988),,,,,,
Citlivá místa,(1988),"
Drama            ",88 min,6.2,,12,
Etwa,(1988),"
Drama            ",,,,,
Nawame,(1988),,60 min,,,,
Dian ying ren,(1988),"
Drama            ",,,,,
Nedaleko do neba,(1988),"
Musical            ",77 min,5.2,,5,
Jamais deux sans trois,(1988),"
Comedy            ",80 min,,,,
Rhapsody of Shikoku,(1988),,,,,,
Kumander Ahmed Kalansalay,(1988),"
Action, Comedy            ",,,,,
Bomzh (Bez opredelyonnogo mesta zhitelstva),(1988),"
Drama            ",97 min,6.8,,19,
Geunyeowaui majimak chumeul,(1988),"
Drama            ",99 min,,,,
Retén de mujeres,(1988),"
Crime, Drama            ",83 min,5.8,,6,
Insaaf Ki Jung,(1988),"
Action, Crime            ",,,,,
Mis'chakim Ba'Horef,(1988),"
Drama            ",88 min,5.2,,5,
The Mutagen,(1988),"
Horror, Sci-Fi, Thriller            ",,,,,
Pereprava,(1988),"
Drama, War            ",175 min,5.8,,9,
Greshnik,(1988),"
Comedy            ",83 min,6.4,,8,
Crossfire,(1988),"
Action            ",,,,,
La rosa bianca,(1988),,85 min,,,,
Egy teljes nap,(1988),"
Drama            ",80 min,5.8,,21,
Dzikun,(1988),"
Adventure, Family            ",70 min,,,,
Garasu no naka no sho-jo,(1988),"
Drama, Romance            ",97 min,4.0,,5,
Aada Bomma,(1988),,,,,,
Dharmatma,(1988),,,,,,
W Erection,(1988),,,,,,
Bharya Bhartala Bhagotam,(1988),"
Drama            ",137 min,,,,
Nawa to otoko-tachi 2: Otoko jigoku no shisha,(1988),,,,,,
Pensieri invadenti,(1988),,,,,,
Ngoh yiu to mong,(1988),"
Action            ",,,,,
"Lou, Pat & Joe D",(1988),"
Drama            ",104 min,7.7,,12,
Bandipotu,(1988),"
Drama            ",,,,,
Poslednyaya noch Shakherezady,(1988),"
Family, Fantasy            ",88 min,6.5,,15,
Ge men fa cai ji,(1988),"
Drama            ",,,,,
Kingdom of Power,(1988),"
Action            ",,,,,
Hua jie huang hou,(1988),"
Drama            ",,,,,
Sevdigimi biliyorsun,(1988),"
Romance            ",,,,,
Shuktara,(1988),"
Action, Drama, Romance            ",,,,,
Inocencia mortal,(1988),"
Musical, Thriller            ",,,,,
Kol Haza El Hob,(1988),"
Drama            ",,5.4,,17,
Jin bian bei hou,(1988),"
Drama            ",,,,,
Gunahon Ke Shatranj,(1988),,,,,,
Skoryy poezd,(1988),"
Drama            ",99 min,5.6,,13,
Fukashigi monogatari: Fantastic Collection,(1988),,,,,,
Utrenneye shosse,(1988),"
Crime            ",91 min,6.3,,17,
Asalto al amanecer,(1988),,,,,,
Nawaem,(1988),"
Drama            ",,3.8,,5,
Shou ju qing,(1988),"
Crime            ",,,,,
Hai xia liang an,(1988),"
Drama            ",91 min,,,,
"Brat, naydi brata",(1988),"
Drama            ",,,,,
Children of the Empire,(1988),"
Thriller            ",,6.4,,8,
Miracolul,(1988),"
Drama            ",,6.6,,11,
Mémoires d'un juif tropical,(1988),"
Biography, Drama            ",80 min,6.3,,14,
Meatballs and Macaroni,(1988),"
Comedy, Drama            ",,4.5,,6,
Chou jiao Boluo,(1988),"
Crime            ",,,,,
Rhino,(1988),"
Drama            ",76 min,7.7,,7,
Power of Love,(1988),,,5.8,,6,
Alicia en el pais del dolar,(1988),"
Comedy            ",90 min,,,,
Ganc qadinin kisisi,(1988),"
Comedy            ",72 min,5.7,,6,
Without Consent,(1988),,,,,,
"V debryakh, gde reki begut...",(1988),"
Adventure, Drama, Romance            ",87 min,,,,
People's Police,(1988),,,,,,
Hukumat,(1988),,,,,,
Caminos de tiza,(1988),"
Drama            ",,7.1,,7,
Eto bylo proshlym letom,(1988),"
Drama            ",,,,,
Dendang Remaja,(1988),"
Musical            ",,,,,
Papatya,(1988),"
Drama            ",83 min,,,,
La Ultima Carcajada,(1988),"
Drama            ",,,,,
Antara Dua Hati,(1988),,,6.6,,5,
Ghayal Sherni,(1988),"
Action, Crime, Thriller            ",,6.0,,7,
Hisab Chai,(1988),"
Action, Drama, Romance            ",,,,,
Cakar harimau,(1988),,86 min,,,,
A Moment in Time,(1988),,,,,,
Share the Silence,(1988),,,,,,
Habakarian,(1988),"
Drama            ",57 min,,,,
Magic Emerald,(1988),"
Action            ",90 min,,,,
Kolka,(1988),,,6.8,,6,
Tayna zolotogo bregeta,(1988),"
Adventure            ",131 min,4.4,,5,
Ye ban mai dou jiang,(1988),"
Drama            ",,,,,
Eti... tri vernye karty...,(1988),"
Drama            ",87 min,5.3,,7,
Ukare sex,(1988),,60 min,,,,
Yamadamura waltz,(1988),"
Comedy            ",94 min,,,,
Onninu Purake Mattonnu,(1988),,,,,,
Accord parfait,(1988),,82 min,,,,
La boîte à soleil,(1988),"
Drama, Fantasy            ",73 min,2.1,,69,
Yoga Journal's Yoga for Beginners,(1988),"
Sport            ",48 min,6.1,,45,
Balkon,(1988),"
Drama            ",84 min,6.9,,14,
Marichika,(1988),"
Drama            ",,,,,
Hong chun chun meng,(1988),"
Romance            ",74 min,,,,
Nara Naayattu,(1988),,,,,,
Diskzhokey,(1988),"
Musical, Romance            ",92 min,2.6,,11,
Maa Oori Kittayya,(1988),"
Drama            ",126 min,,,,
Wei ni feng kuang,(1988),"
Drama            ",,,,,
Aijin-zuma: Abunai Jôji,(1988),,62 min,,,,
Serbest kürsü Hüsnü,(1988),"
Comedy            ",,,,,
Ch. P. rayonnogo masshtaba,(1988),"
Comedy, Drama            ",95 min,4.9,,86,
Sakkarai Pandhal,(1988),,130 min,,,,
Pyar Tera Mera,(1988),"
Romance            ",152 min,,,,
O fakellos Polk ston aera,(1988),"
Drama, Thriller            ",132 min,6.9,,9,
Aska Vakit Yok,(1988),"
Drama            ",,,,,
Cacería implacable,(1988),"
Drama, Adventure, Action            ",85 min,,,,
Operazione pappagallo,(1988),,96 min,,,,
Roos Gailen Saiyen Hamaar,(1988),,,,,,
El virus del poder,(1988),"
Drama            ",90 min,,,,
Uimataidoton,(1988),,63 min,,,,
Gangshi hunryeonwon,(1988),"
Comedy, Horror            ",92 min,,,,
Anna själv tredje: en saga för mammor,(1988),"
Fantasy            ",50 min,,,,
Duo meng shi jie,(1988),"
Family            ",,,,,
Panda monogatari,(1988),"
Drama, Family            ",108 min,7.6,,7,
Voglia di rock,(1988),"
Drama            ",,,,,
Aniki no yomesan: Inmu,(1988),,60 min,,,,
Shchenok,(1988),"
Drama            ",103 min,5.7,,6,
Yok,(1988),"
Drama            ",,,,,
Usotsuki girl,(1988),,60 min,,,,
The Myths of Mental Illness,(1988),,57 min,,,,
Uttejna,(1988),"
Drama            ",,,,,
The Big Giver,(1988),,,,,,
Nammoora Raja,(1988),,141 min,,,,
Flashback,(1988),,,,,,
Chikan densha: SM misemasu,(1988),,59 min,,,,
Kuang biao shao nu,(1988),"
Romance            ",70 min,,,,
Improvizatsiya na temu biografii,(1988),"
Drama            ",79 min,,,,
Maati Mere Desh Ki,(1988),"
Drama            ",,,,,
Severance,(1988),"
Thriller            ",95 min,5.5,,13,
Maavuri Magaadu,(1988),,133 min,,,,
Khabarchin,(1988),,,,,,
Mokafat,(1988),,,,,,
Issue de secours,(1988),"
Drama, Romance            ",90 min,4.5,,6,
Patrolman,(1988),"
Action, Drama            ",,,,,
Practical Jokes,(1988),,,,,,
Taiyang yu,(1988),,85 min,,,,
Poddannye revolyutsii,(1988),"
Drama            ",90 min,,,,
The Australian Image,(1988),,,,,,
Die Wiese der Sachen,(1988),"
Drama            ",88 min,,,,
Till,(1988),"
Drama            ",91 min,,,,
Babai i studentit,(1988),,,,,,
Pathe Jete Jete,(1988),"
Drama, Romance            ",135 min,,,,
Love & Die,(1988),,,,,,
Meia Noite,(1988),"
Drama, Romance            ",,,,,
Wu qiang qiang shou,(1988),"
Drama            ",120 min,,,,
L'amor és estrany,(1988),,90 min,,,,
Nemozná,(1988),"
Drama            ",75 min,,,,
Life Calls,(1988),,52 min,,,,
Nyayaniki Siksha,(1988),,,,,,
Ggamdong,(1988),,118 min,1.1,,7,
Sinjali i dashurisë,(1988),,,,,,
Merciless,(1988),,,,,,
Zashtitete drebnite zhivotni,(1988),"
Drama            ",75 min,7.4,,16,
El pájaro muerto,(1988),"
Comedy            ",60 min,,,,
Medallion,(1988),,,,,,
El no hay,(1988),"
Comedy            ",,,,,
Shootout,(1988),"
Action            ",90 min,,,,
Achanak,(II) (1988),"
Drama            ",,,,,
Sudhu Tomari,(1988),"
Drama            ",112 min,,,,
Das Duell des Alexander Puschkin,(1988),"
Drama            ",,,,,
Sanghnadam,(1988),,,,,,
Dorst,(1988),,87 min,5.8,,9,
Castighi,(1988),,,,,,
Bao gao ban zhang 2,(1988),"
War            ",120 min,5.6,,27,
Kanakambarangal,(1988),,,,,,
Hushiar,(1988),"
Drama            ",,,,,
The ura gyôkai,(1988),,60 min,,,,
Displaced View,(1988),,52 min,,,,
Menamama,(1988),,,,,,
Venus 90,(1988),,83 min,4.0,,11,
"Good morning, titser",(1988),"
Comedy, Romance            ",,,,,
Helem Krav,(1988),"
Drama            ",96 min,7.1,$0.00M,7,
Farari,(1988),"
Drama            ",,,,,
Kageki!! Hentai fûfu,(1988),,59 min,,,,
Indra Dhanush,(1988),"
Drama            ",116 min,,,,
Ayam El Ro'ab,(1988),,,4.9,,9,
Jibon Dhara,(1988),"
Romance            ",,,,,
Chon baad,(1988),,,,,,
Ich liebe dich - April! April!,(1988),"
Comedy            ",86 min,5.7,,6,
One Month Later,(1988),,,,,,
"Baril, matalik kong kaibigan",(1988),"
Action, Drama            ",,,,,
Imya,(1988),"
War            ",82 min,,,,
The Gaol,(1988),,,,,,
Mibôjin sex sensô,(1988),,60 min,,,,
Veverka a kouzelna musle,(1988),"
Family            ",67 min,5.4,,18,
Jäger der Engel,(1988),"
Crime            ",90 min,,,,
Gharibon Ka Badshah,(1988),"
Drama            ",,,,,
Crónica de la guerra carlista,(1988),,,,,,
Kidnap,(I) (1988),"
Crime            ",,,,,
Josef Wais,(1988),,,,,,
W klatce,(1988),"
Drama            ",106 min,5.3,,7,
"Pust ya umru, Gospodi...",(1988),"
Drama            ",76 min,6.4,,14,
Cintec in zori,(1988),"
Adventure            ",,7.9,,8,
Mario Botta - senza luce - nessuno spazio,(1988),,,,,,
Hitozuma mitsu no aji,(1988),,61 min,,,,
City Wolf,(1988),"
Crime, Thriller            ",86 min,,,,
Dagabaaz Balma,(1988),"
Romance            ",,,,,
Eunhaeseo on Byeolddong wangja je3tan: Eunha yeolcha,(1988),"
Action, Family, Sci-Fi            ",95 min,4.8,,6,
Frustrazione,(1988),,,,,,
"Diana, René, y El Tíbiri",(1988),"
Drama            ",,,,,
Jeeva,(1988),"
Action, Drama            ",,6.0,,20,
Korshuny dobychey ne delyatsya,(1988),"
Drama            ",136 min,7.2,,5,
Ruan shi san xiong,(1988),"
Adventure            ",90 min,,,,
Tapash,(1988),"
Drama            ",,,,,
Si beng,(1988),"
Romance            ",,,,,
Retribution,(1988),"
Action            ",,,,,
Alyas Pusa - Ang Taong May 13 Muhay,(1988),"
Action            ",,,,,
Die Aufklärungsrolle - Als die Liebe laufen lernte,(1988),,84 min,5.9,,34,
La dame de Paris,(1988),"
Drama            ",60 min,,,,
Hei lian nü xu,(1988),"
Drama            ",,,,,
Batang matadera,(1988),"
Drama            ",,,,,
Hai shui zheng lan,(1988),"
Drama            ",115 min,,,,
Finding Mary March,(1988),"
Drama, History            ",100 min,7.6,,12,
The Place in the Sun,(1988),,90 min,,,,
Muzh i doch' Tamary Aleksandrovny,(1988),"
Drama            ",108 min,6.0,,7,
Yengeç Burcu,(1988),"
Drama            ",59 min,,,,
"Khotite - lyubite, khotite - net...",(1988),"
Drama            ",77 min,,,,
Nektar,(1988),"
Drama            ",,,,,
December 31st,(1988),,,,,,
Dokushin Apa-to: Dokudami-sou,(1988),"
Drama            ",97 min,,,,
Rastros na Areia,(1988),"
Drama            ",92 min,,,,
Bebek yüzlü,(1988),"
Drama, Romance            ",136 min,,,,
Kindan kôi,(1988),,,,,,
Prodleniye roda,(1988),"
Drama            ",89 min,,,,
Hotetoru tenshi: chijoku no wana,(1988),"
Drama            ",59 min,,,,
Gholat Ghol,(1988),"
Comedy            ",,,,,
Ko Hathuro,(1988),"
Action, Drama            ",,,,,
Nanpa,(1988),,69 min,,,,
Hare Tokidoki Buta,(1988),"
Animation, Comedy, Fantasy            ",74 min,,,,
Just Me and Mario,(1988),"
Comedy            ",52 min,8.4,,7,
Gaspard et fil$,(1988),"
Comedy            ",,5.5,,21,
Volchonok sredi lyudey,(1988),"
Drama            ",84 min,6.8,,5,
Bought & Sold,(1988),"
Drama            ",76 min,,,,
Chikan densha: Ecchi ga ippai,(1988),,63 min,,,,
Ingelosi Ephindisebyo,(1988),,,,,,
Rakthabishekam,(1988),,,,,,
Krodh Jawani Ka,(1988),"
Thriller            ",,,,,
Iubirile unei blonde,(1988),,,7.8,,6,
La mer et ses princes,(1988),"
Family            ",,,,,
The Gap in the Curtain,(1988),,,,,,
Meotjangi sesang,(1988),"
Drama, Romance            ",105 min,,,,
Hoijangnim uri hoijangnim,(1988),"
Drama            ",127 min,,,,
Boritgogae,(1988),"
Drama, Romance            ",109 min,,,,
Head On,(1988),,,,,,
Danashauli mokhda,(1988),"
Drama            ",83 min,,,,
Aaaghaat,(1988),,,,,,
Ya nu chi qing hua,(1988),"
Drama            ",75 min,,,,
An Assassin's Romance (Sha Shou Qing),(1988),"
Action            ",,,,,
Mithileya Seetheyaru,(1988),,146 min,7.1,,11,
Kiebich und Dutz,(1988),"
Family            ",88 min,,,,
Osorubeki girl,(1988),,60 min,,,,
Der Condor,(1988),"
Drama            ",49 min,,,,
Attagaru Swagatham,(1988),,,,,,
Apsara et tous les enfants du monde,(1988),,58 min,,,,
Jyoti Devi Maa,(1988),"
Drama            ",,,,,
Black mic-mac 2,(1988),"
Comedy            ",89 min,3.1,,15,
L'homme de papier,(1988),,56 min,5.0,,5,
Spasyonnomu - ray,(1988),"
Drama            ",78 min,,,,
San-nen C-Gumi Omekoboshi-sensei,(1988),,,,,,
Parrissile Ardha Raathrikal,(1988),,,,,,
Inside Out,(1988),,,,,,
Guang gun zhi jia,(1988),"
Drama            ",,,,,
Con la misma bronca,(1988),,,,,,
Armbandsuret,(1989),"
Drama            ",47 min,6.8,,12,
Arjun,(1988),,,,,,
Lang dang nu,(1988),"
Drama            ",,,,,
Nioi mo aji mo suki,(1988),,,,,,
Inran shimai,(1988),,77 min,,,,
Muerte brutal,(1988),"
Action            ",88 min,,,,
Mae to ushiro de,(1988),,60 min,,,,
O Palhaço O Que É?,(1988),,,,,,
Sevgiye Hasret,(1988),"
Drama            ",80 min,,,,
Bôkô nikki,(1988),,60 min,,,,
Toplumun kadini,(1988),"
Drama            ",,,,,
Ziek,(1988),"
Thriller            ",,,,,
Die Wahrheit über die Schweizer Epidemie,(1988),,,,,,
Vicende intime n. 2,(1988),,,,,,
Kings,(1988),,60 min,,,,
Island of Lost Realities,(1988),"
Fantasy            ",46 min,,,,
Parthal Pasu,(1988),,,,,,
Qismat Wala,(1988),,,,,,
Su destino era matar,(1988),"
Action            ",,,,,
Human Rights Article 13,(1988),,,,,,
Seupakeumaen,(1988),"
Action, Family, Sci-Fi            ",87 min,,,,
El rutas,(1988),"
Drama            ",57 min,,,,
Wo bu shi mai chun nu,(1988),"
Romance            ",,,,,
Lost and Found,(1988),,,,,,
Rekuiemu ga kikoeru,(1988),,,,,,
Zemzemeh,(1988),"
Drama            ",,,,,
En Vazhi Thani Vazhi,(1988),,130 min,5.6,,5,
Kanney Kalaimaaney,(1988),,,,,,
Xiao shu qing qing,(1988),"
Drama            ",98 min,,,,
Robot Star Jjangga,(1988),"
Action, Adventure, Family            ",76 min,,,,
Chikan densha: Yamenai de,(1988),,60 min,,,,
La banda del golondrino,(1988),"
Comedy            ",,,,,
Zinda Jala Doonga,(1988),"
Action            ",,,,,
Dotchi ga saki ni damasu,(1988),,60 min,,,,
En el aire,(1988),,,,,,
Khachmeruki deghatune,(1988),"
Drama            ",,1.8,,10,
"Una notte, un sogno",(1988),,91 min,,,,
"Ernest Livernois, photographe",(1988),"
Biography            ",53 min,,,,
Doragarintlo Dongodu,(1988),"
Drama            ",128 min,,,,
Sweet Justice,(1988),,,,,,
Prema Kiritam,(1988),"
Drama            ",,,,,
Dark Justice,(1988),"
Adventure            ",83 min,,,,
Pruthvi Raj,(1988),"
Drama            ",,,,,
Karagah 2,(1988),,,,,,
Qasoor Kiska,(1988),,,,,,
Koan,(1988),,,,,,
Belaya kost,(1988),"
Comedy, Crime            ",100 min,5.6,,29,
Furin honban: Kamu,(1988),,60 min,,,,
Dikar,(1988),"
Drama            ",88 min,,,,
The Rat,(1988),"
Action, Thriller            ",,,,,
Neighborhood Man's Widow,(1988),"
Drama            ",,,,,
Garikincina Gaana,(1988),,,,,,
Missing 2: Yokubô no shôzô,(1988),,,,,,
Los Polivoces 88,(1988),"
Comedy            ",,,,,
Soweto to Berkeley,(1988),,50 min,,,,
Jonás II. aneb Jak je dulezité míti Melicharovou,(1988),"
Comedy, Musical            ",74 min,,,,
Ángeles,(1988),"
Comedy            ",45 min,,,,
Geudae wonhamyeon,(1988),"
Drama            ",103 min,,,,
A New World Travels,(1988),,,,,,
Göyçak fatma,(1988),"
Animation            ",46 min,,,,
Doran-e sorbi,(1988),,,,,,
Josef Hauser - Klang und Raum,(1988),,,,,,
Amerykanka,(1988),"
Drama            ",56 min,,,,
Jeevana Ganga,(1988),"
Comedy, Crime, Drama            ",,,,,
The Girl from the Scene,(1988),,,,,,
Smierc Johna L.,(1988),"
Drama            ",104 min,6.1,,11,
Moodeitj Yorgas,(1988),,,,,,
Kaspar,(1988),,,,,,
Qing chun sha ren qu,(1988),"
Thriller            ",79 min,,,,
Z-Man - O Triplo Disparo,(1988),"
Adventure            ",100 min,,,,
Tip,(1988),"
Romance            ",100 min,6.9,,7,
Bua daeng,(1988),"
Drama, War            ",81 min,5.3,,13,
En hundsaga,(1988),,,,,,
Tian Cai Xiao Bing,(1988),"
Comedy, War            ",,,,,
Ai de jia suo,(1988),"
Drama            ",,,,,
Një i tretë,(1988),,,,,,
Dai xun zhang de zhou si fan,(1988),"
Mystery            ",,,,,
La venganza del Dr. Scratch,(1988),"
Thriller            ",50 min,,,,
Girl arate nyûsha senjutsu,(1988),,60 min,,,,
Cyrk odjezdza,(1988),"
Drama            ",92 min,,,,
Adelmo,(1988),"
Drama            ",94 min,,,,
The Stranger,(1988),,,,,,
Dakhatuli tsre,(1988),"
Drama, Romance            ",88 min,,,,
Iste Kadin,(1988),"
Drama            ",,,,,
Kein Liebeslied an österreich,(1988),,,,,,
Nelu,(1988),"
Drama            ",115 min,7.5,,8,
Johnny Hallyday - Live at Montreux 1988,(1988),"
Musical            ",,,,,
Blue to Trancas,(1988),,,,,,
Vybor,(1988),"
Drama, War            ",143 min,7.0,,12,
Tôchôma: tsumatachi no seitai,(1988),,64 min,,,,
Aglamaya deger mi?,(1988),"
Drama            ",,,,,
Centauro,(1988),,,,,,
Rabota nad oshibkami,(1988),"
Drama            ",74 min,6.0,,8,
Dorogoe udovolstvie,(1988),"
Comedy            ",86 min,5.9,,19,
Bajo otro sol,(1988),"
Drama            ",92 min,,,,
L'espoir violent,(1988),,78 min,,,,
Poonnanujathi,(1988),,,,,,
Samsaram,(1988),"
Drama            ",,,,,
Uma Questão de Terra,(1988),,80 min,,,,
Pooja,(1988),"
Drama            ",,,,,
Viva la risa,(1988),"
Comedy            ",90 min,,,,
Raging Sea,(1988),,,,,,
Vmeste,(1988),"
Drama            ",,,,,
Japayuki report: Retsujô,(1988),,61 min,,,,
Arjun Dennis,(1988),,,,,,
Dede Korkut,(1988),"
Animation            ",60 min,,,,
He tong fu qi,(1988),"
Drama            ",,,,,
Bisa Kelabang Geni,(1988),"
Action            ",85 min,,,,
AARYAN,(1988),"
Drama            ",,,,,
Voin,(1988),,,,,,
Shiri furi idol-jô,(1988),,60 min,,,,
Zolotaya golova mstitelya,(1988),"
Drama            ",75 min,,,,
Las aventuras y calenturas de los cuatro borricos,(1988),,,,,,
Ma Ek Mandir,(1988),"
Drama            ",,3.8,,5,
Appiko,(1988),,,,,,
Kanchana Seeta,(1988),,,,,,
An Expression,(1988),,,,,,
August 15 Rathri,(1988),,,,,,
Murdering Maxwell,(1988),,,,,,
Le bonheur se porte large,(1988),,87 min,4.4,,8,
Zaciatok sezóny,(1988),"
Drama            ",78 min,,,,
Sam,(1988),,,,,,
Bir Eski Yangin,(1988),"
Drama            ",,,,,
To magiko gyali,(1988),"
Comedy, Romance            ",103 min,,,,
Hageshii aegi,(1988),,58 min,,,,
Huabian,(1988),"
War            ",80 min,,,,
"Classification, Gradation & Awareness Chart",(1988),,,2.3,,71,
Yu wang de huo yan,(1988),"
Crime            ",,,,,
Uiheomhan hyanggi,(1988),"
Thriller            ",100 min,,,,
alochinchandi,(1988),"
Drama            ",,,,,
Naughty Boys,(1988),,,,,,
Canada: Another Government Movie,(1988),,,,,,
Balgan aengdu 4,(1988),,95 min,,,,
Povorot syuzheta,(1988),"
Drama            ",98 min,,,,
Annapurnammagari Alludu,(1988),"
Drama            ",,,,,
Shin'ya no bôkô: Hageshii kutsû,(1988),,60 min,,,,
Polyot ptitsy,(1988),"
Drama            ",137 min,7.1,,23,
Chudovishche ili kto-to drugoy,(1988),"
Comedy, Drama            ",70 min,,,,
Krung Diew Kor Kern Por,(1988),"
Drama            ",105 min,,,,
Hei qi te shi,(1988),"
Action, War            ",,,,,
Caminos del maíz,(1988),"
Drama            ",,,,,
Chikan densha yubi asobi,(1988),,60 min,,,,
Daenam,(1988),"
Mystery, Thriller            ",88 min,,,,
Pratipaksha,(1988),"
Action, Drama            ",108 min,6.9,,8,
Xiao qi bing li xian ji,(1988),"
Drama            ",80 min,,,,
Vida Parayaanmathram,(1988),,,,,,
Rape-sareta onna,(1988),,60 min,,,,
Un été à Paris,(1988),,90 min,,,,
Jiang hu you liu,(1988),"
Thriller            ",85 min,,,,
Ikidomari no Banka: Brake out,(1988),"
Action, Drama            ",111 min,7.0,,21,
Truyen co tich cho tuoi muoi bay,(1988),"
Romance, War            ",77 min,7.5,,13,
Chikan densha: Ano ko ni touch,(1988),,64 min,,,,
Abakareta chibu,(1988),,60 min,,,,
Tokidoki ame ga furu,(1988),,60 min,,,,
Keine Hand wäscht die andere,(1988),"
Comedy            ",,,,,
Shan hun pi li,(1988),"
Drama            ",,,,,
Orvim,(1988),"
Drama            ",45 min,6.6,,11,
Clothes Animation,(1988),"
Animation            ",,,,,
Monzetsu!! Shojo no Izumi,(1988),,56 min,,,,
Hakui o bôkô,(1988),,60 min,,,,
Onna no kiretsu,(1988),,60 min,,,,
Beshenaya,(1988),"
Drama            ",77 min,,,,
