Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Shao Lin shu jia di zhi,(1985),,97 min,6.4,,42,
Mer mankutyan tangon,(1985),"
Drama            ",89 min,7.1,,156,
Upaharam,(1985),"
Drama            ",108 min,6.5,,6,
Lamentations a Monument for the Dead World,(1985),"
History, Mystery            ",437 min,7.3,,16,
Jappanil Kalyanaraman,(1985),"
Action, Comedy, Romance            ",138 min,6.2,,101,
Swathi,(1985),"
Drama            ",144 min,7.6,,10,
Tinik sa dibdib,(1985),"
Drama            ",,9.1,,41,
Du verbe aimer,(1985),,85 min,7.1,,9,
El hombre de la mandolina,(1985),"
Drama, Musical            ",90 min,8.2,,6,
Saint-Tropez interdit,(1985),,67 min,5.6,,16,
Tang Chao qi li nan,(1985),"
Romance            ",102 min,,,,
Haunted House,(1985),"
Comedy, Horror            ",,5.8,,6,
Signé Renart,(1985),"
Comedy, Drama, Musical            ",90 min,6.8,,18,
Kai xin shuang xiang pao,(1985),,90 min,5.5,,20,
Wodzek,(1985),"
Drama            ",82 min,,,,
Cuore di pietra,(1985),,,,,,
Rangam,(1985),,,7.4,,36,
Lallu Ram,(1985),"
Action, Comedy, Drama            ",,,,,
O ippotis tis lakouvas,(1985),"
Comedy, Sci-Fi            ",93 min,5.2,,99,
Bandham,(1985),,148 min,6.6,,8,
Damian,(1985),"
Fantasy, Mystery, Thriller            ",47 min,,,,
Hvítir mávar,(1985),,,5.3,,19,
Pooja Phula,(1985),"
Drama, Family            ",,5.7,,7,
Zimnyaya vishnya,(1985),"
Comedy, Drama, Romance            ",91 min,6.9,,237,
Piciu,(1985),"
Drama            ",87 min,6.5,,13,
Pyaari Bhabhi,(1985),"
Drama, Family            ",,,,,
The Armchair Hacker,(1985),"
Action, Comedy, Thriller            ",114 min,7.0,,16,
Darah perjaka,(1985),,109 min,,,,
Acilarin çocugu,(1985),"
Drama            ",91 min,2.8,,197,
Csak egy mozi,(1985),"
Drama            ",89 min,5.1,,7,
Anak ng Tondo,(1985),"
Action, Drama            ",,,,,
Dos pistoleros violentos,(1985),,90 min,,,,
Um Filme 100% Brasileiro,(1985),,84 min,6.1,,9,
Vahinichi Maya,(1985),"
Drama            ",,,,,
The Lion's Share,(1985),"
Drama, Mystery            ",88 min,,,,
A tanítványok,(1985),"
Drama            ",103 min,6.8,,82,
Sammelanam,(1985),,116 min,,,,
Leng xie tu fu,(1985),"
Horror, Thriller            ",,,,,
Manevri na petiya etazh,(1985),"
Comedy            ",94 min,7.5,,178,
Ottayan,(1985),,92 min,,,,
Le caviar rouge,(1985),"
Drama            ",92 min,3.8,,16,
The Brave Frog's Greatest Adventure,(1985),"
Animation            ",91 min,6.0,,11,
Le Pays de Guillaume Tell,(1985),"
Drama            ",75 min,,,,
Ce ma ru lin,(1985),"
Action, Adventure            ",115 min,7.0,,69,
Gyerekrablás a Palánk utcában,(1985),"
Comedy, Family            ",96 min,7.1,,59,
Main Chup Nahi Rahungi,(1985),"
Drama            ",,,,,
Huang jia da zei,(1985),"
Crime            ",,6.1,,31,
Nishantay,(1985),"
Drama, Romance            ",130 min,,,,
Kekkon annai misuterî,(1985),"
Mystery            ",91 min,5.5,,20,
De aardwolf,(1985),"
Drama            ",74 min,6.0,,22,
Jeevante Jeevan,(1985),,128 min,7.2,,20,
Ajab Khan,(1985),,,,,,
Dahan,(1985),"
Drama            ",120 min,8.5,,58,
Deliye hergün bayram,(1985),"
Comedy, Drama, Romance            ",120 min,4.7,,22,
El lío de papá,(1985),"
Comedy            ",,,,,
I.Q. 200,(1985),"
Comedy, Drama            ",85 min,,,,
Når engle elsker,(1985),"
Comedy, Romance            ",92 min,5.9,,61,
Masters of the Gridiron,(1985),"
Family, Adventure            ",,7.2,,17,
Left Out,(1985),,,5.1,,8,
Cuando corrio el alazan,(1985),"
War, Drama            ",90 min,,,,
Padikkatha Panayar,(1985),,,6.2,,5,
Ek Daku Saher Mein,(1985),"
Action            ",133 min,3.8,,5,
Fei hu qi bing,(1985),"
Action            ",94 min,5.4,,18,
Da dao wang wu,(1985),"
Action            ",96 min,,,,
Goat Buster,(1985),"
Action, Comedy            ",,,,,
Popcorn e patatine,(1985),"
Musical, Romance            ",90 min,4.5,,40,
Survival,(1985),,,,,,
Govorit Moskva,(1985),"
War            ",97 min,6.4,,14,
Trashy Tourist,(1985),,,,,,
Paranin esiri,(1985),"
Crime, Drama            ",86 min,3.8,,71,
Bandhan Anjana,(1985),"
Drama, Romance            ",,6.2,,12,
Top Secret,(1985),"
Action            ",90 min,,,,
I mercenari raccontano,(1985),"
Adventure            ",85 min,,,,
Hasamba Ve-Shodedey Ha-Susim,(1985),"
Adventure, Family            ",88 min,4.7,,6,
Porokh,(1985),"
Drama, War            ",92 min,7.5,,63,
Samay Bada Balwan,(1985),,,6.0,,6,
Seijo densetsu,(1985),"
Crime, Drama, Romance            ",123 min,6.0,,7,
Panganib Bawat Sandali Ng Ligaya,(1986),"
Action, Crime, Drama            ",,,,,
Przeznaczenie,(1985),"
Biography, Drama            ",93 min,6.3,,12,
Indijsko ogledalo,(1985),"
Comedy            ",90 min,5.5,,33,
Der Unbesiegbare,(1985),,57 min,5.8,,5,
Bayen Hath Ka Khel,(1985),"
Adventure, Comedy, Musical            ",,7.0,,10,
Sex Object,(1985),"
Drama            ",,,,,
Ramer Sumoti,(1985),"
Adventure, Drama            ",115 min,6.7,,7,
Azhiyatha Bandhangal,(1985),"
Drama            ",,7.4,,16,
Visha Kanya,(1985),"
Drama            ",125 min,,,,
Xiao hu xian,(1985),"
Fantasy            ",97 min,5.6,,16,
Scuffy the Tugboat,(1985),"
Animation, Family            ",,7.6,,17,
Geethanjali,(1985),,,5.5,,8,
Maujaan Dubai Diyan,(1985),"
Action, Comedy, Crime            ",,6.3,,7,
Eden,(II) (1985),"
Drama            ",,,,,
Son darbe,(1985),"
Drama            ",,,,,
Moi vouloir toi,(1985),"
Comedy, Drama, Romance            ",90 min,3.9,,47,
Time Waits for Snowman,(1985),,60 min,7.3,,6,
Kikirut-Kirot,(1985),"
Comedy            ",,,,,
Ninja Masters of Death,(1985),"
Action, Drama            ",83 min,3.9,,52,
Virgin rape,(1985),,60 min,,,,
Yue yu nu tao fan,(1985),"
Crime            ",,,,,
Kong woo liu duen,(1985),"
Action, Crime, Mystery            ",89 min,6.2,,10,
"Elsa, Elsa",(1985),,73 min,4.5,,19,
Una donna senza nome,(1985),"
Drama            ",,,,,
Vertiges,(1985),"
Musical, Drama            ",108 min,5.8,,13,
Uspekh,(1985),"
Drama            ",93 min,7.1,,109,
Kul kuldan beter,(1985),"
Adventure, Drama, Romance            ",,,,,
Pati ba pintig ng puso?,(1985),"
Drama            ",,4.8,,32,
Ad Sof Halaylah,(1985),"
Drama            ",97 min,6.1,,16,
Sangley Point Robbery,(1985),"
Action, Crime            ",87 min,6.6,,8,
Till We Meet Again,(1985),,,,,,
Diles que no me maten,(1985),"
Drama            ",98 min,8.8,,8,
Bangaru chilaka,(1985),"
Drama            ",134 min,,,,
Billy Ze Kick,(1985),"
Comedy, Musical            ",95 min,4.8,,49,
Running Scared,(1985),,,5.7,,6,
Kuk Doo Koo,(1985),"
Comedy            ",,,,,
Ee Sabdam Innathe Sabdam,(1985),"
Action, Crime, Drama            ",,6.7,,19,
Lei sa Gu Su,(1985),"
Drama, Romance            ",98 min,,,,
Butnskala,(1985),,90 min,7.4,,70,
Sari Öküz Parasi,(1985),"
Comedy, Drama            ",,3.6,,13,
Agnisnaan,(1985),"
Drama            ",172 min,7.0,,13,
Anche lei fumava il sigaro...,(1985),,,5.5,,6,
Une femme en Afrique,(1985),"
Drama, Romance            ",85 min,6.9,,102,
Sanay,(1985),"
Drama            ",,,,,
Guruji Oru Vakku,(1985),,121 min,6.0,,20,
Hay unos tipos abajo,(1985),"
Drama            ",92 min,5.5,,31,
Smartta mozhe da pochaka,(1985),"
Drama            ",109 min,7.3,,13,
Chikan densha: Seiko no oshiri,(1985),,63 min,,,,
Kali Basti,(1985),"
Action, Thriller            ",,,,,
Baun Gang,(1985),"
Action            ",,,,,
Van der Merwe P.I.,(1985),"
Comedy            ",96 min,,,,
Nene,(1985),"
Horror            ",,6.4,,5,
Qiu ai fan dou xing,(1985),,,6.7,,27,
Shirat e vjeshtës,(1985),"
Drama            ",,7.4,,5,
Willie Nelson and Ray Charles: A Unique and Intimate Performance,(1985),,59 min,,,,
Turuang apoy,(1985),"
Drama            ",,,,,
Mamata Mage Mula,(1985),"
Crime            ",,6.1,,7,
Sahara,(1985),"
Drama            ",99 min,7.3,,22,
Bolero,(1985),"
Drama, Music            ",103 min,3.6,,46,
Në prag të jetës,(1985),"
Drama, Romance            ",88 min,8.4,,5,
André schafft sie alle,(1985),"
Comedy            ",97 min,4.0,,21,
Sprawa sie rypla,(1985),"
Comedy            ",84 min,6.3,,161,
Parayanumvayya Parayathirikkanumvayya,(1985),"
Action, Drama, Thriller            ",131 min,5.7,,29,
Yagunthaya,(1985),"
Drama            ",,6.9,,14,
Jiban Sathi,(1985),"
Drama            ",122 min,,,,
De dream,(1985),"
Drama, History            ",96 min,7.0,,117,
Shri Datta Darshanam,(1985),"
Musical, Drama            ",143 min,8.2,,18,
Bekçi,(1985),"
Drama            ",90 min,6.6,,180,
Louise... l'insoumise,(1985),"
Comedy, Drama            ",95 min,6.8,,17,
Si yan zai,(1985),"
Drama            ",89 min,3.0,,162,
Mga manikang hubad,(1985),,,,,,
Afwan Ayoha Al Qanoon,(1985),"
Drama            ",,6.0,,27,
El judicial 2,(1985),"
Action, Drama            ",80 min,,,,
Du zhou,(1985),"
Horror            ",85 min,3.7,,10,
Sarang sarang nae sarang,(1985),"
Drama, Musical, Romance            ",133 min,,,,
Lobo salvaje,(1985),"
Action, Drama            ",90 min,4.3,,6,
El hijo de Jacinto el tullido,(1985),"
Comedy            ",85 min,,,,
"Rena, ta resta sou!",(1985),"
Comedy            ",85 min,4.2,,40,
"Hello Lover, Goodbye Friend",(1985),"
Drama, Romance            ",,,,,
Menudo at pandesal,(1985),"
Comedy            ",,,,,
"Adiós, adiós idolo mio",(1985),"
Drama            ",47 min,,,,
Noite,(1985),"
Drama            ",81 min,5.7,,16,
Vannu Kandu Keezhadakki,(1985),,,5.8,,6,
Doruk,(1985),"
Action, Adventure, Drama            ",,6.3,,17,
A Different Kind of Love,(1985),"
Drama            ",60 min,7.1,,9,
Udaya Geetham,(1985),,,6.2,,19,
Timing,(1985),,77 min,,,,
Roman Behemshechim,(1985),"
Drama            ",91 min,6.8,,5,
Shimaizaka,(1985),,100 min,7.0,,28,
The Moment of Truth,(1985),"
Action            ",,,,,
Sunan Kalijaga & Syech Siti Jenar,(1985),"
Action, Drama            ",95 min,6.6,,14,
Contes clandestins,(1985),,108 min,,,,
Ván bài lat ngua: Tap 5 - Troi xanh qua ke lá,(1985),"
Adventure            ",87 min,8.3,,7,
Janwar,(1985),,,,,,
Punky Brewster: More for Your Punky,(1985),"
Animation            ",75 min,6.8,,12,
Tin Konya,(1985),"
Action, Drama            ",,6.5,,11,
Wa Laken She' ma Yabqa,(1985),"
Drama            ",,5.7,,15,
Sortüz egy fekete bivalyért,(1985),"
Drama            ",101 min,7.8,,36,
Baragua,(1985),,,,,,
Dulce espiritu,(1985),"
Fantasy, Mystery, Thriller            ",47 min,,,,
O Verdadeiro Amante Sexual,(1985),,90 min,,,,
Pathamudayam,(1985),"
Action, Crime, Drama            ",,6.9,,26,
Massimamente folle,(1985),"
Comedy            ",93 min,,,,
Anyay Abichar,(1985),"
Action            ",125 min,,,,
Szalenstwa panny Ewy,(1985),"
Comedy, Family, Romance            ",96 min,5.8,,54,
Koodum Thedi,(1985),"
Drama, Romance            ",,7.2,,21,
Tarsi se saprug za mama,(1985),"
Drama            ",88 min,7.4,,110,
A Street to Die,(1985),,91 min,7.3,,23,
El hombre que mató a Mengele,(1985),,,4.6,,12,
Passage secret,(1985),"
Drama            ",85 min,6.5,,20,
Pasácek z doliny,(1985),"
Drama            ",80 min,7.0,,20,
I Have Three Hands,(1985),"
Comedy            ",,6.2,,6,
Da Capo,(1985),"
Biography, Drama, History            ",121 min,4.0,,42,
"Egy kicsit én, egy kicsit te",(1985),"
Comedy, Drama            ",87 min,6.3,,15,
Edadugula Bandham,(1985),"
Drama            ",142 min,1.6,,129,
Mia toso makryni apousia,(1985),"
Drama            ",84 min,6.4,,38,
Rajathi Rojakili,(1985),"
Family            ",137 min,,,,
Grihalakshmi,(1985),,,,,,
Rouge-gorge,(1985),"
Drama            ",105 min,6.5,,22,
Veeradhi Veera,(1985),,,,,,
Harakteristika,(1985),"
Drama            ",96 min,6.7,,11,
Allusion - Tenseitan,(1985),"
Music            ",48 min,,,,
Hitozuma boko mansion,(1985),,65 min,6.4,,5,
Milosc z listy przebojów,(1985),"
Musical, Romance            ",93 min,2.2,,25,
"Mama Said, Papa Said I Love You",(1985),"
Comedy, Musical            ",,,,,
Tchermak anurjner,(1985),"
Romance            ",82 min,5.5,,24,
Maya Mohini,(1985),,,,,,
Miguelito: Batang rebelde,(1985),"
Action, Drama            ",116 min,7.4,,21,
Hero,(1985),"
Musical            ",,6.1,,14,
Preet Na Karsho Koi,(1985),"
Romance            ",,,,,
Main Khilona Nahin,(1985),"
Action, Drama            ",,,,,
L'ultimo giorno,(1985),"
Drama            ",87 min,,,,
Kiken na onnatachi,(1985),"
Mystery            ",122 min,,,,
Galiyon Ka Gunda,(1985),"
Action            ",,,,,
Takraar,(1985),,,,,,
Chance of a Lifetime,(1985),,,,,,
Jeevana Chakra,(1985),"
Drama            ",157 min,7.1,,15,
Nulli Novikkathe,(1985),,,,,,
Fuga Desenfreada,(1985),"
Crime, Drama, Thriller            ",92 min,6.0,,6,
Idola remaja,(1985),"
Drama            ",83 min,,,,
Operación marihuana,(1985),"
Action, Crime            ",101 min,,,,
La habitación que silva,(1985),"
Fantasy, Mystery, Thriller            ",47 min,,,,
Impiegati,(1985),"
Comedy, Drama            ",98 min,6.7,,140,
Eine ungenaue Erinnerung an eine Urkunde,(1985),,90 min,,,,
El sinaloense,(1985),"
Comedy            ",85 min,,,,
Avidathepole Ivideyum,(1985),"
Drama, Family            ",127 min,7.3,,56,
Maa Pallelo Gopaludu,(1985),"
Drama            ",,6.4,,11,
Janakeeya Kodathi,(1985),"
Crime, Drama            ",,,,,
Os Trapalhões no Reino da Fantasia,(1985),"
Family, Comedy            ",80 min,4.3,,167,
Dian ti shang,(1985),,,,,,
Karnabal,(1985),"
Adventure, Comedy, Fantasy            ",,5.6,,7,
"Nessie, das verrückteste Monster der Welt",(1985),"
Adventure, Comedy            ",83 min,3.8,,18,
Hatulan si Jun Bastardo,(1985),"
Action, Drama            ",,,,,
Una de chinos,(1985),,,5.2,,5,
Megfelelö ember kényes feladatra,(1985),"
Drama            ",105 min,7.2,,11,
Hona Elqahera,(1985),"
Comedy, Drama            ",101 min,6.2,,72,
Committed,(1985),"
Drama            ",77 min,5.3,,16,
Ade Kannu,(1985),,,8.6,,37,
O dynasteias,(1985),"
Comedy            ",89 min,5.7,,200,
Triveni,(1985),"
Crime, Drama, Mystery            ",131 min,,,,
Zetsurin gal: Yaruki mun mun,(1985),,65 min,4.2,,6,
El Salvador I,(1985),,,,,,
Nuas No Asfalto,(1985),"
Drama            ",120 min,,,,
Y'a pas le feu...,(1985),"
Comedy            ",79 min,3.2,,19,
Bu huo ying xiong,(1985),"
Action, Comedy, Drama            ",,6.1,,11,
Schwarzer Lohn und weiße Weste,(1985),"
Crime            ",70 min,,,,
Los días de junio,(1985),"
Comedy, Drama            ",90 min,6.3,,18,
Jíbaro,(1985),,,,,,
Agonía,(1985),"
Drama            ",90 min,,,,
90 Days,(1985),"
Comedy, Romance            ",100 min,7.1,$0.01M,61,
Ha er bin da mou sha,(1985),"
Drama            ",92 min,,,,
Pillai Nila,(1985),,,6.2,,9,
Escape sangriento,(1985),"
Action, Drama, Thriller            ",90 min,,,,
Madre in Japan,(1985),"
Comedy            ",85 min,6.1,,11,
Parameshi Prema Prasanga,(1985),,,7.1,,9,
Ano ang kulay ng mukha ng Diyos?,(1985),"
Drama            ",,,,,
Padandi Munduku,(1985),"
Drama            ",,,,,
Kaminsky - Ein Bulle dreht durch,(1985),"
Thriller            ",86 min,6.7,,23,
Të mos heshtësh,(1985),"
Drama, Family            ",,,,,
Ablakon,(1985),,90 min,,,,
Neethiyin Marupakkam,(1985),,137 min,,,,
Nosotros en particular,(1985),"
Drama            ",95 min,,,,
T-O: Triángulo de oro - 'La isla fantasma',(1985),"
Adventure            ",,4.5,,12,
Iz zhizni Potapova,(1985),"
Drama            ",97 min,5.8,,6,
Sherdil Ladkiyan,(1985),"
Action            ",,8.2,,18,
Vnimaniye! Vsem postam...,(1985),"
Action, Crime            ",80 min,5.8,,33,
La baston,(1985),"
Crime, Drama            ",85 min,4.7,,37,
Giulia in ottobre,(1985),,60 min,6.2,,6,
Pournami Raavil,(1985),,,,,,
Dulces coitos in Blue,(1985),,,,,,
Sheng si xian,(1985),"
Horror            ",92 min,6.3,,52,
Visage de chien,(1985),"
Drama            ",72 min,,,,
Janyeo-mok,(1985),"
Drama            ",125 min,3.8,,6,
Romantika,(1985),,,,,,
"Bir kadin, bir hayat",(1985),"
Drama            ",,6.3,,34,
Mei shi jia,(1985),"
Drama            ",90 min,,,,
Fushë e blertë fushë e kuqe,(1985),"
Drama            ",,,,,
Ya Koo,(1985),,104 min,6.9,,17,
Lebe kreuz und sterbe quer,(1985),,80 min,,,,
Vendimi,(1985),"
Drama, War            ",73 min,8.8,,8,
Millim-ui daetalchul,(1985),"
Action, Adventure            ",100 min,,,,
Falosny princ,(1985),"
Family, Fantasy            ",89 min,6.1,,55,
Amigos,(1985),"
Comedy            ",108 min,7.0,,8,
Tapilacak kadin,(1985),"
Drama            ",,3.1,,42,
God Save Me!,(1985),"
Drama            ",,,,,
Ta prosopa tou Theou,(1985),"
Drama            ",108 min,,,,
Szczesliwe dni Muminkow,(1985),"
Animation            ",58 min,,,,
African Fever,(1985),,115 min,,,,
Le gaffeur,(1985),,95 min,2.9,,32,
Sangre en el Caribe,(1985),,,,,,
Otoko wa tsurai yo: Shibamata yori ai wo komete,(1985),"
Comedy            ",105 min,6.6,,37,
Lao you gui gui,(1985),,92 min,5.3,,6,
Betrogen,(1985),"
Drama            ",95 min,,,,
Sexto A 1965,(1985),"
Drama            ",90 min,,,,
Chiranjeevi,(1985),"
Crime, Family, Drama            ",,7.8,,34,
Kraithong 2,(1985),"
Action, Comedy, Fantasy            ",92 min,5.5,,6,
La reina del mate,(1985),"
Drama            ",87 min,6.2,,24,
Pesadilla,(1985),"
Mystery, Thriller            ",47 min,,,,
Chou xiao ya,(1985),"
Comedy            ",,,,,
Kaun Dilan Diyan Jane,(1985),"
Action, Crime, Drama            ",,,,,
Sahari Bagha,(1985),"
Action            ",,5.4,,7,
Jangnam,(1985),"
Drama            ",115 min,6.7,,16,
Aripi de zapada,(1985),"
Adventure            ",,6.7,,18,
Bamui yeolgisokeuro,(1985),,95 min,,,,
Hae uh juh Unjeh ggah jee,(1985),"
Drama            ",95 min,,,,
Mahara Pihar Sasra,(1985),"
Family            ",111 min,,,,
Pimeys odottaa,(1985),"
Crime, Thriller            ",79 min,6.1,,27,
Tre njerëz me guna,(1985),"
Drama            ",,,,,
Tera senshi sai boy,(1985),,101 min,6.4,,5,
Johannes' hemmelighed,(1985),,51 min,6.4,,12,
Monty Pythons galna show,(1985),"
Comedy            ",71 min,,,,
Aduthathu Albert,(1985),,,5.6,,5,
Meine Frau Inge und meine Frau Schmidt,(1985),"
Comedy            ",86 min,5.1,,7,
Musmos,(1985),"
Drama            ",,,,,
Anantyatra,(1985),"
Drama            ",,7.0,,17,
Sej Piya Ki,(1985),"
Drama            ",,,,,
Menicheppu Thurannappol,(1985),,,,,,
Meteoro kai skia,(1985),"
Biography, Drama            ",101 min,3.9,,96,
Futuro imperfecto,(1985),"
Comedy            ",,,,,
Tri protsenta riska,(1985),"
Drama            ",68 min,5.5,,25,
Kailan sasabihing mahal kita,(1985),"
Drama, Romance            ",,7.2,,5,
Potomok belogo barsa,(1985),"
Adventure            ",134 min,7.5,,19,
Bu ne sevgi,(1985),"
Drama, Romance            ",87 min,,,,
Deep Spikes,(1985),,61 min,,,,
Mera Badla,(1985),"
Action            ",,4.6,,10,
Lyubimets publiki,(1985),"
Drama            ",82 min,6.9,,8,
To er mundo é... ¡demasiao!,(1985),,,5.0,,29,
Llegamos los fregamos y nos fuimos,(1985),"
Comedy            ",,5.9,,13,
Gekiai! Rorîta mitsuryô,(1985),,63 min,4.4,,5,
La revancha,(1985),"
Action, Drama            ",90 min,,,,
Visages de femmes,(1985),"
Comedy, Drama            ",105 min,6.2,,64,
Maut Ka Badla Maut,(1985),"
Action, Adventure, Drama            ",142 min,,,,
Ezhu Muthal Onpathu Vare,(1985),,,7.4,,5,
Thayi Mamathe,(1985),,138 min,,,,
AL Ragol Alazi Atass,(1985),"
Comedy, Drama            ",,5.1,,31,
Akkacheyude Kunjuvava,(1985),"
Drama, Family            ",140 min,,,,
Thiramai,(1985),,,,,,
Kandu Kandarinju,(1985),"
Action, Comedy, Drama            ",,7.5,,25,
Janani,(1985),"
Drama            ",,,,,
Pyaase Honth,(1985),"
Action            ",,,,,
Order to Kill,(1985),"
Action, Drama            ",,,,,
Orkestar jedne mladosti,(1985),"
Drama, War            ",102 min,5.2,,20,
Ates çemberi,(1985),"
Crime, Thriller            ",79 min,4.6,,17,
New Years Eve 1986,(1985),,,,,,
Momonoki Mai: Sex dream,(1985),,60 min,,,,
Pudhiya Sagaptham,(1985),"
Family            ",,,,,
Jwala,(1985),"
Action, Drama            ",145 min,5.3,,22,
Nanu Nanna Hendthi,(1985),"
Fantasy            ",145 min,7.3,,33,
Dian qi,(1985),"
Drama            ",99 min,7.0,,6,
Araliya Mal,(1985),,,,,,
To remali tis Athinas,(1985),"
Action, Crime, Drama            ",85 min,6.4,,26,
El pequeño vagabundo,(1985),"
Animation, Family            ",84 min,7.4,,9,
Mugguru Mithrulu,(1985),,,,,,
La ballata di Eva,(1985),,86 min,,,,
Pudhu Yugam,(1985),"
Action, Comedy, Crime            ",120 min,,,,
Unakkaga Oru Roja,(1985),,,,,,
Abriendo fuego,(1985),"
Action, Adventure, Fantasy            ",90 min,4.1,,13,
Ni avec toi ni sans toi,(1985),,85 min,6.6,,5,
Kobieta z prowincji,(1985),"
Drama            ",104 min,5.9,,24,
I Love You,(1985),"
Romance            ",,,,,
Bomba Arienda,(1985),,,,,,
Chikan densha: Shanai de ippatsu,(1985),,60 min,,,,
Elektronnaya babushka,(1985),"
Family, Fantasy            ",63 min,6.1,,15,
Street Fighters Part II,(1985),,74 min,6.6,,13,
Acceptable Levels,(1985),,100 min,6.2,,24,
Shi jie qi an de zhui hou xian suo,(1985),"
Thriller            ",,,,,
Sandhya Pradeep,(1985),"
Drama            ",,,,,
Keiji monogatari 4: Kuroshi o no uta,(1985),"
Comedy            ",106 min,,,,
Skammdegi,(1985),"
Drama            ",88 min,7.3,,27,
Ba bai luo han,(1985),"
Action            ",91 min,5.9,,46,
Aqueles Dois,(1985),"
Drama            ",75 min,6.8,,39,
Gayathridevi Ente Amma,(1985),"
Drama            ",,,,,
I skiahtra,(1985),"
Fantasy, Romance            ",98 min,4.9,,14,
Beloved,(1985),"
Drama            ",112 min,8.7,,40,
Thendraley Ennai Thodu,(1985),,,6.1,,14,
Tränen in Florenz,(1985),,87 min,,,,
Zahr E Ishq,(1985),"
Drama            ",,,,,
Furtuna in Pacific,(1985),"
Adventure            ",,7.2,,22,
Sweet Nightmares,(1985),,,,,,
Claire... cette nuit et demain,(1985),"
Drama            ",85 min,7.0,,7,
Raja Rishi,(1985),,,7.0,,27,
Mr. T.N.T.,(1985),"
Adventure            ",55 min,,,,
EL Kaf,(1985),"
Mystery            ",,5.8,,10,
Mga paru-parong buking,(1985),"
Comedy            ",,,,,
En plo,(1985),"
Adventure, Drama            ",90 min,5.7,,29,
About Tap,(1985),,,6.1,,9,
Duyar misin Feryadimi,(1985),"
Drama            ",,,,,
Forajidos en la mira,(1985),"
Western, Action, Drama            ",,,,,
Kalt in Kolumbien,(1985),,79 min,,,,
Eeran Sandhya,(1985),"
Drama            ",,,,,
Przemytnicy,(1985),"
Action, Crime            ",86 min,6.3,,10,
Vyyti zamuzh za kapitana,(1985),"
Comedy, Romance            ",90 min,6.6,,122,
Madhuvidhu Theerum Mumbe,(1985),,,,,,
Hamam Böcekleri Film Çekiyor,(1985),"
Comedy            ",,,,,
Uske Baad,(1985),"
Thriller            ",,,,,
Le million tout-puissant,(1985),,92 min,,,,
Qi zhi hu li,(1985),"
Action, Adventure, Comedy            ",77 min,,,,
Sam posród swoich,(1985),"
Drama, Romance, War            ",105 min,6.5,,12,
Otoko wa tsurai yo: Torajirô ren'ai juku,(1985),"
Comedy, Romance            ",108 min,6.5,,34,
Ragile Gundelu,(1985),"
Drama            ",127 min,4.4,,888,
Nauchis tantsevat,(1985),"
Crime, Drama, Romance            ",73 min,,,,
Los pepenadores de aca,(1985),"
Comedy, Drama            ",90 min,,,,
Jogo Duro,(1985),"
Drama            ",110 min,6.2,,22,
Hakim Babu,(1985),"
Drama            ",163 min,7.1,,11,
Gülüsan,(1985),"
Drama, Romance            ",79 min,6.8,,42,
Bidugadeya Bedi,(1985),,,,,,
Puente de invierno,(1985),,,,,,
Feng kuang you xi,(1985),"
Comedy            ",,,,,
Chikan densha: Ato oku made 1cm,(1985),,59 min,6.0,,5,
Ali Bey Mazhar Wal 40 Haramy,(1985),"
Comedy, Drama, Romance            ",,4.7,,58,
Secuestro sangriento,(1985),"
Thriller            ",90 min,6.1,,8,
Bag mövsümü,(1985),"
Drama            ",82 min,8.2,,24,
Mi nombre es gatillo,(1985),"
Action, Drama            ",100 min,,,,
Juke box,(1985),"
Comedy            ",120 min,6.9,,7,
Tin sai chut gang,(1985),"
Comedy            ",86 min,5.4,,14,
Engal Kural,(1985),,137 min,,,,
Katotohanan o guniguni? The Movie Part II,(1985),"
Drama, Fantasy, Horror            ",,7.3,,6,
Nidaime wa Christian,(1985),"
Action, Comedy, Drama            ",101 min,5.7,,34,
Carding Estrabel: Tirador Ng Malabon,(1985),"
Action            ",,9.2,,35,
Zhu li ba wai de chun tian,(1985),"
Drama, Romance            ",,,,,
Sreevaru,(1985),,,,,,
Adhyayam Onnu Muthal,(1985),"
Drama            ",,6.9,,11,
Mazohisuto,(1985),,72 min,,,,
O Thandri Teerpu,(1985),,,,,,
Sex document: Nakase jôzu,(1985),,63 min,,,,
Unutamadim,(1985),"
Drama, Romance            ",,,,,
Hakui kankin,(1985),,62 min,,,,
Przyspieszenie,(1985),"
Drama            ",91 min,,,,
Ozhivukalam,(1985),,,,,,
Hand in Hand,(1985),"
Comedy, Drama, Romance            ",,,,,
Dormire,(1985),"
Drama            ",91 min,3.7,,14,
Régime sans pain,(1985),"
Fantasy, Music, Musical            ",75 min,6.6,,22,
Wie het laatst lacht,(1985),"
Adventure            ",,7.8,,10,
Kolp,(1985),,105 min,4.9,,11,
Parol znali dvoye,(1985),"
Action            ",,5.9,,14,
Porwanie,(1985),"
Adventure            ",96 min,5.7,,7,
Ayam fi al-halal,(1985),"
Drama, Romance            ",90 min,5.1,,28,
El último disparo,(1985),"
Action, Drama            ",89 min,,,,
Lejanía,(1985),,90 min,5.0,,10,
KISS: Animalize Live Uncensored,(1985),"
Music            ",89 min,,,,
Momooo,(1985),"
Fantasy            ",,,,,
Urubus e Papagaios,(1985),"
Comedy            ",90 min,4.3,,16,
"Marshal Zhukov, stranitsy biografii",(1985),,83 min,7.2,,10,
Yang chun lao ba,(1985),"
Comedy, Drama            ",,,,,
