Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Chosen,(II) (2016),"
Drama, War            ",105 min,5.1,$0.00M,708,
Long Nights Short Mornings,(2016),"
Drama, Romance            ",100 min,5.4,,837,
O Silêncio do Céu,(2016),"
Drama, Horror, Thriller            ",102 min,6.5,,"1,493",
Retake,(2016),"
Drama, Romance            ",98 min,6.5,,837,
A Caminho do Desconhecido,(2016),"
Drama, Sci-Fi, Thriller            ",90 min,4.8,,"7,901",53        
Fissa,(2016),"
Comedy, Music            ",102 min,5.5,,655,
Kocan Kadar Konus: Dirilis,(2016),"
Comedy, Drama, Fantasy            ",108 min,5.9,,"2,426",
Os Garotos nas Árvores,(2016),"
Drama, Horror, Thriller            ",112 min,6.3,,"3,276",
A Noiva do Diabo,(2016),"
Drama, History            ",110 min,6.0,,"1,091",
Tereddüt,(2016),"
Drama            ",105 min,6.5,,"1,613",
Cô Hâu Gái,(2016),"
Horror, Romance            ",105 min,5.7,,595,61        
Diamant noir,(2016),"
Crime, Drama            ",115 min,6.5,,404,
Jue ji,(2016),"
Animation, Fantasy            ",118 min,4.9,$0.35M,885,
Sequestro na Ilha,(II) (2016),"
Action, Adventure, Crime            ",107 min,5.5,,"3,066",
Trash Fire,(2016),"
Comedy, Drama, Horror            ",91 min,5.8,,"2,685",42        
Nuestros amantes,(2016),"
Comedy, Drama, Romance            ",88 min,6.7,,"3,091",
Chokeslam,(2016),"
Comedy            ",102 min,4.5,,319,
Macho,(I) (2016),"
Comedy, Romance            ",102 min,4.2,,646,
Sex Cowboys,(2016),"
Drama            ",90 min,5.2,,73,
Attack of the Killer Donuts,(2016),"
Action, Comedy, Horror            ",85 min,3.7,,"1,236",
Barcelona: A Love Untold,(2016),"
Drama, Romance            ",132 min,6.8,,569,
Beta Test,(I) (2016),"
Action, Sci-Fi, Thriller            ",88 min,6.0,$0.01M,"11,382",
Buddha in a Traffic Jam,(2016),"
Crime, Thriller            ",114 min,6.7,,"1,919",
Seances,(2016),"
Mystery            ",,7.6,,81,
Emo the Musical,(2016),"
Comedy, Music, Musical            ",94 min,6.2,,960,
London Town,(I) (2016),"
Drama, Music            ",92 min,6.4,$1.25M,"1,885",46        
The Perfect Weapon,(2016),"
Action, Drama, Sci-Fi            ",88 min,3.1,,"1,343",
Operator,(II) (2016),"
Comedy, Drama            ",87 min,6.0,,"1,729",
Strange Weather,(2016),"
Adventure, Drama            ",92 min,5.9,,898,57        
Death Note: Iluminando um Novo Mundo,(2016),"
Crime, Drama, Horror            ",135 min,5.8,,"2,283",
Caminhos Perdidos,(2016),"
Action, Drama, Thriller            ",95 min,6.0,,"3,470",34        
Uma Agente Muito Louca,(2016),"
Action, Comedy, Romance            ",105 min,5.5,,"2,974",
Ki & Ka,(2016),"
Comedy, Romance            ",126 min,5.8,$0.80M,"4,896",
The Escort,(III) (2016),"
Drama            ",115 min,6.3,,56,
Esquadrão Bizarro: O Filme,(2016),"
Action, Adventure, Comedy            ",67 min,6.2,,171,
Do You Take This Man,(2016),"
Drama            ",92 min,5.7,,393,
Hot,(2016),"
Comedy, Drama, Sci-Fi            ",90 min,5.6,,40,
A Ressurreição De Gavin Stone,(2016),"
Comedy, Drama, Family            ",91 min,6.1,$2.28M,"1,629",36        
Colegas de Classe,(2016),"
Animation, Drama, Romance            ",60 min,7.7,,"1,103",
Fitoor,(2016),"
Drama, Romance            ",131 min,5.4,$0.51M,"4,030",
Onze Jongens,(2016),"
Comedy            ",112 min,5.4,,469,
Cien años de perdón,(2016),"
Action, Adventure, Crime            ",96 min,6.3,,"5,638",
EuroClub,(2016),"
Comedy            ",93 min,4.8,,95,
Minha Festa de 30 Anos,(2016),"
Comedy            ",86 min,5.5,,"2,516",
The Northlander,(2016),"
Adventure, Fantasy, Sci-Fi            ",98 min,5.8,,"3,295",
Câini,(2016),"
Drama, Thriller            ",104 min,7.2,,"2,450",
Bodom,(2016),"
Horror, Mystery, Thriller            ",85 min,5.2,,"2,834",
Cidade Louca,(2016),"
Drama, Thriller            ",120 min,6.2,,666,
7 Anos,(2016),"
Drama            ",77 min,6.8,,"3,726",
Befikre,(2016),"
Comedy, Drama, Romance            ",130 min,3.9,,"6,551",
The 4th,(2016),"
Comedy            ",82 min,4.9,,205,
Geumul,(2016),"
Drama            ",114 min,7.3,,"2,314",
A Vizinhança Assombrada,(2016),"
Horror            ",88 min,3.5,,"1,051",
La danseuse,(2016),"
Biography, Drama, History            ",108 min,6.5,,"1,946",44        
Dalida,(2016),"
Biography, Drama, Music            ",127 min,6.9,,"2,324",
The Phenom,(2016),"
Drama, Sport            ",88 min,5.2,,"2,017",66        
Suntan,(2016),"
Drama            ",104 min,6.6,,"5,098",59        
Out of Love,(2016),"
Drama            ",95 min,6.4,,198,
Whisky Galore,(2016),"
Comedy, Romance            ",98 min,5.7,,959,42        
The Unwilling,(2016),"
Horror, Thriller            ",84 min,4.1,,336,
Loucas de Alegria,(2016),"
Comedy, Drama            ",116 min,7.2,$0.11M,"7,636",74        
Beach Massacre at Kill Devil Hills,(2016),"
Horror            ",99 min,2.6,,202,
Baar Baar Dekho,(2016),"
Comedy, Drama, Romance            ",141 min,5.3,$0.61M,"5,674",
Michelle e Obama,(2016),"
Biography, Drama, History            ",84 min,6.4,$6.30M,"7,495",74        
Casual Encounters,(2016),"
Comedy            ",82 min,4.2,,435,
Miss Teacher,(2016),"
Romance            ",133 min,3.1,,193,
The Legend of Zelda Oblivion Rising,(2016),"
Fantasy            ",152 min,5.2,,23,
Vier gegen die Bank,(2016),"
Comedy, Crime            ",96 min,5.8,,"2,381",
The Seeker,(2016),"
Drama, Music            ",60 min,8.2,,99,
Zoombies,(2016),"
Action, Adventure, Comedy            ",87 min,3.3,,"2,037",
Caçador de Demônios,(2016),"
Action, Comedy, Fantasy            ",83 min,5.2,,"3,917",
One Night,(I) (2016),"
Drama, Romance            ",80 min,5.8,,"1,772",
O Monstro Dentro de Você,(2016),"
Comedy, Horror, Mystery            ",94 min,4.9,,"2,864",56        
O estrangulado,(2016),"
Crime, Horror, Thriller            ",121 min,7.0,,"4,927",
Traded,(2016),"
Action, Western            ",98 min,5.1,,"2,553",
Altamira,(2016),"
Biography, Drama, History            ",97 min,5.9,,"2,214",57        
Happily Ever After,(II) (2016),"
Drama            ",112 min,5.3,,117,
Belgica,(2016),"
Drama            ",127 min,6.7,,"3,839",63        
AmeriGeddon,(2016),"
Action, Adventure, Drama            ",90 min,3.4,$0.32M,"1,225",
Bi-mil-eun eobs-da,(2016),"
Drama, Thriller            ",102 min,6.7,,867,
Winnetou - Das Geheimnis vom Silbersee,(2016),"
Western            ",94 min,5.3,,407,
Hot Air,(II) (2016),"
Comedy, Drama            ",90 min,8.8,,71,
Mastizaade,(2016),"
Comedy            ",119 min,2.3,$0.04M,"2,370",
Akira,(I) (2016),"
Action, Thriller            ",137 min,5.9,$0.21M,"3,553",
Showdown in Manila,(2016),"
Action            ",86 min,2.4,,"1,562",
The Girl,(VI) (2016),"
Sci-Fi, Thriller            ",79 min,3.2,,188,
Crow,(2016),"
Thriller            ",107 min,4.5,,167,
Laal Rang,(2016),"
Action, Crime, Drama            ",147 min,8.0,,"3,793",
Na Cama com Victoria,(2016),"
Comedy, Drama, Romance            ",97 min,6.2,,"2,647",58        
High & Low: The Movie,(2016),"
Action            ",129 min,6.5,,243,
The Rendezvous,(II) (2016),"
Action, Adventure            ",92 min,5.0,,662,
Mum's List,(2016),"
Drama            ",101 min,6.4,,518,
Love Is All You Need?,(2016),"
Drama            ",121 min,6.3,,798,
Great Grand Masti,(2016),"
Comedy, Drama, Fantasy            ",134 min,3.7,,"2,059",
Uma corrida pela vida,(2016),"
Action, Thriller            ",101 min,4.7,,806,
Kahaani 2,(2016),"
Mystery, Thriller            ",127 min,6.6,$0.28M,"4,506",
Les malheurs de Sophie,(2016),"
Comedy, Drama            ",106 min,5.4,,305,
"No Pay, Nudity",(2016),"
Comedy, Drama            ",92 min,5.9,$0.01M,108,
Minutes Past Midnight,(2016),"
Horror, Thriller            ",98 min,5.0,,841,
Nowhere Boys: The Book of Shadows,(2016),"
Drama, Fantasy, Sci-Fi            ",80 min,5.1,,502,
Wolf Mother,(2016),"
Crime, Thriller            ",117 min,4.5,,482,
Magi,(2016),"
Horror            ",132 min,5.5,,"1,841",
Godhi Banna Sadharana Mykattu,(2016),"
Drama, Thriller            ",144 min,8.8,,"2,148",
Almost Adults,(2016),"
Comedy, Drama            ",90 min,5.6,,"2,537",
Creepy,(2016),"
Horror, Mystery, Thriller            ",130 min,6.3,,"3,537",76        
Little Boxes,(2016),"
Comedy, Drama            ",84 min,5.9,,"1,337",52        
Na Vertical,(2016),"
Comedy, Drama            ",98 min,6.1,$0.01M,"1,919",65        
Cordeiros e Carrascos,(2016),"
Drama            ",106 min,6.8,,"2,218",
Starfish,(2016),"
Biography, Drama            ",95 min,6.6,,352,
Sob Custódia,(I) (2016),"
Drama            ",104 min,6.4,,945,
Aynabaji,(2016),"
Crime, Mystery, Thriller            ",147 min,9.2,,"18,895",
Hyeong,(2016),"
Comedy, Drama            ",110 min,7.3,$0.05M,"1,821",
Sacrifício,(II) (2016),"
Crime, Horror, Mystery            ",91 min,5.3,,"3,979",23        
Atomic Shark,(2016),"
Action, Adventure, Comedy            ",90 min,3.0,,207,
Lipstick Under My Burkha,(2016),"
Drama            ",117 min,6.8,,"5,656",
Asura,(2016),"
Action, Crime            ",136 min,6.6,$0.17M,"1,958",64        
O Matadouro,(2016),"
Horror, Mystery, Thriller            ",98 min,4.4,,"3,512",40        
Plano de Fuga,(2016),"
Action, Adventure, Crime            ",105 min,5.6,,"1,264",
Sairat,(2016),"
Drama, Romance            ",174 min,8.3,,"10,249",
Kyaa Kool Hain Hum 3,(2016),"
Comedy            ",124 min,1.9,,"3,919",
Ma-seu-teo,(2016),"
Action, Crime            ",143 min,6.6,$0.60M,"1,686",53        
Adolescência Confusa,(2016),"
Drama            ",98 min,6.6,,563,
Gurgaon,(2016),"
Crime, Thriller            ",107 min,6.6,,"1,353",
The Dog Lover,(2016),"
Drama            ",101 min,5.6,,648,35        
Blood Feast,(2016),"
Horror            ",90 min,4.7,$0.01M,706,
Kötü Kedi Serafettin,(2016),"
Animation, Action, Adventure            ",86 min,7.2,,"6,490",
The Sweet Life,(2016),"
Comedy, Drama, Romance            ",90 min,6.2,,"1,476",
Insensata Paixão,(2016),"
Biography, Drama, Romance            ",110 min,5.9,$0.00M,"1,264",
Fragmentos de Amor,(2016),"
Drama            ",100 min,5.5,,321,
The Barn,(2016),"
Comedy, Horror            ",88 min,5.3,,"1,093",
All At Once,(2016),"
Drama            ",112 min,5.8,,234,
Au nom de ma fille,(2016),"
Biography, Crime, Drama            ",87 min,7.0,,"2,070",
Palhaços Infernais,(2016),"
Horror, Thriller            ",86 min,3.8,,"1,226",16        
Swap,(I) (2016),"
Action, Sci-Fi, Thriller            ",91 min,4.2,,"1,809",
Cardboard Boxer,(2016),"
Drama            ",88 min,6.4,,"2,493",41        
Interstelar 2: Operation Terra 2040,(2016),"
Action, Comedy, Horror            ",49 min,2.2,,78,
Meu Irmão Cego,(2016),"
Comedy, Drama, Romance            ",85 min,6.0,,"3,410",60        
Sombras da Morte,(2016),"
Horror            ",87 min,4.4,,331,
Pelli Choopulu,(2016),"
Comedy, Drama, Romance            ",125 min,8.3,,"4,622",
Force 2,(2016),"
Action, Thriller            ",127 min,6.2,,"4,422",
Beacon Point,(2016),"
Thriller            ",85 min,5.8,,"2,338",
Paint It Black,(2016),"
Drama            ",97 min,5.6,,608,71        
Yu-Gi-Oh! O Lado Negro das Dimensões,(2016),"
Animation, Adventure, Drama            ",130 min,7.1,$1.02M,"2,238",
Angel of Decay,(2016),"
Thriller            ",112 min,6.2,,66,
Edgar Allan Poe's Lighthouse Keeper,(2016),"
Horror            ",88 min,3.9,,668,
Do Outro Lado da Fronteira,(2016),"
Thriller            ",86 min,5.7,,"2,257",73        
Honra e Lealdade,(2016),"
Drama, War            ",95 min,4.4,,919,
Turbulence,(IV) (2016),"
Action, Drama, Thriller            ",120 min,5.0,,343,
Sold,(2016),"
Drama            ",94 min,6.8,,"1,402",49        
Fora da Trilha,(2016),"
Action, Drama, Thriller            ",91 min,4.4,,535,
A Weekend with the Family,(2016),"
Comedy            ",82 min,5.0,,324,
Uma Razão Para Recomeçar,(2016),"
Drama, Romance            ",88 min,5.9,,656,
Contract to Kill,(2016),"
Action, Adventure, Thriller            ",90 min,3.4,,"1,343",3        
Anoitecer Violento 2,(2016),"
Action, Drama, Horror            ",81 min,5.3,,"2,877",
Domain,(2016),"
Drama, Sci-Fi, Thriller            ",97 min,5.4,,771,
Çok Uzak Fazla Yakin,(2016),"
Drama, Romance            ",100 min,4.7,,302,
Inseparáveis,(2016),"
Comedy, Drama            ",108 min,6.2,,586,
Beyond Valkyrie: Dawn of the 4th Reich,(2016),"
Action, History, War            ",100 min,4.9,,925,
Sono Mortal,(2016),"
Horror, Thriller            ",99 min,4.6,$11.11M,"2,825",
A Cabana da Morte,(2016),"
Comedy, Horror            ",84 min,3.8,,"1,755",
We Go On,(2016),"
Drama, Horror, Thriller            ",89 min,5.8,,"3,399",
Disutorakushon beibîzu,(2016),"
Comedy, Drama, Thriller            ",108 min,5.3,,617,
Que Pena Tu Vida,(2016),"
Comedy            ",97 min,4.8,,227,
Country Crush,(2016),"
Drama, Family, Music            ",96 min,4.7,,478,
The Land,(2016),"
Drama            ",104 min,6.4,$0.02M,"1,565",50        
Wajah Tum Ho,(2016),"
Drama, Mystery, Romance            ",136 min,4.4,,"1,011",
Jesen samuraja,(2016),"
Comedy, Romance, Sport            ",117 min,6.3,,898,
Dead 7,(2016),"
Comedy, Horror, Western            ",89 min,3.1,,"1,160",
Minha Querida Primeira-Dama,(2016),"
Comedy, Drama, Family            ",89 min,6.0,,"1,565",
Ikari,(2016),"
Drama, Mystery, Thriller            ",142 min,7.1,,"1,955",
JL Ranch,(2016),"
Family, Western            ",85 min,5.3,,267,
Split,(II) (2016),"
Drama, Fantasy            ",127 min,3.6,,393,
Ethel & Ernest,(2016),"
Animation, Drama, History            ",94 min,7.8,,"2,503",72        
Joker's Wild,(2016),"
Horror, Thriller            ",71 min,1.9,,238,
Before the Fall,(I) (2016),"
Comedy, Drama, Romance            ",92 min,6.0,,857,
The Asian Connection,(2016),"
Action, Crime, Drama            ",90 min,3.3,,"1,379",
Tini: Depois de Violetta,(2016),"
Adventure, Family, Music            ",99 min,5.5,,836,
Dönerse Senindir,(2016),"
Comedy, Romance            ",109 min,4.7,,"1,556",
El olivo,(2016),"
Comedy, Drama            ",100 min,6.8,,"2,868",
A Transfiguração,(2016),"
Drama, Horror            ",97 min,6.0,$0.02M,"3,147",65        
Mercado de Capitais,(I) (2016),"
Drama            ",100 min,5.5,$1.60M,"3,268",68        
Bir Baba Hindu,(2016),"
Action, Adventure, Comedy            ",112 min,2.9,,"2,112",
Annabelle Hooper e os Fantasmas de Nantucket,(2016),"
Adventure, Family, Mystery            ",92 min,5.6,,561,
Uncaged,(2016),"
Comedy, Horror, Thriller            ",95 min,4.1,,"1,397",
Mais Forte que o Mundo: A História de José Aldo,(2016),"
Action, Biography, Drama            ",107 min,7.1,,"1,758",
Rudy Habibie: Habibie & Ainun 2,(2016),"
Drama, Romance            ",124 min,7.5,,594,
The Amityville Terror,(2016),"
Horror            ",84 min,3.1,,871,
Pais,(2016),"
Drama, Mystery            ",86 min,5.6,,540,
Os Últimos das Filipinas,(2016),"
Drama, History, War            ",105 min,6.5,,"2,270",
Jack Goes Home,(2016),"
Drama, Horror, Mystery            ",100 min,5.0,,"1,903",38        
Le ciel attendra,(2016),"
Drama            ",105 min,7.1,,695,
The Chair,(I) (2016),"
Crime, Horror, Thriller            ",84 min,5.8,,99,
Sticky Notes,(2016),"
Comedy, Drama, Family            ",90 min,6.0,,756,
The Ghoul,(2016),"
Drama, Thriller            ",85 min,5.5,$0.00M,"1,029",
SLC Punk! 2,(2016),"
Comedy            ",75 min,4.8,,812,
Back in the Day,(2016),"
Drama, Sport            ",121 min,4.0,,674,
Siccîn 3: Cürmü Ask,(2016),"
Horror            ",110 min,6.9,,"1,608",
Maheshinte Prathikaaram,(2016),"
Comedy, Drama, Thriller            ",120 min,8.3,,"5,170",
Kammatti Paadam,(2016),"
Action, Drama            ",177 min,8.1,,"3,141",
Harvest Lake,(2016),"
Drama, Fantasy, Horror            ",78 min,4.2,,556,
Last Day of School,(I) (2016),"
Comedy            ",94 min,3.4,,338,
Grandma's House,(2016),"
Drama            ",95 min,6.4,,111,
Lev shaket meod,(2016),"
Drama            ",92 min,6.5,,132,
All Girls Weekend,(2016),"
Action, Adventure, Horror            ",85 min,4.1,,"1,508",
The Rehearsal,(2016),"
Drama            ",102 min,5.7,,226,61        
Operação Secreta,(2016),"
Action, Crime, Mystery            ",109 min,6.1,,"1,029",
37,(2016),"
Drama            ",85 min,3.9,,536,33        
Star Trek: Horizon,(2016),"
Action, Adventure, Sci-Fi            ",102 min,5.7,,532,
People You May Know,(II) (2016),"
Comedy, Drama            ",101 min,5.6,,700,
Pushing Dead,(2016),"
Comedy, Drama            ",110 min,6.5,,266,
O Dia Mais Feliz da Vida de Olli Mäki,(2016),"
Biography, Drama, Romance            ",92 min,7.2,,"3,709",83        
Iftarlik Gazoz,(2016),"
Comedy, Drama            ",115 min,7.5,,"9,980",
Swing Away,(2016),"
Comedy, Drama            ",98 min,5.3,,336,
Irmão Natureza,(2016),"
Comedy            ",97 min,4.8,,"1,131",53        
Alleluia! The Devil's Carnival,(2016),"
Horror, Musical            ",97 min,6.8,$0.26M,602,
Não Deu Match!,(I) (2016),"
Thriller            ",85 min,4.8,,424,
Famosos da Web,(2016),"
Comedy            ",87 min,3.5,,"1,030",
Willkommen bei den Hartmanns,(2016),"
Comedy, Drama            ",116 min,6.2,,"3,967",
Fogo Contra Fogo,(2016),"
Biography, Drama, Thriller            ",107 min,6.4,,105,
Face 2 Face,(2016),"
Drama            ",88 min,6.8,,"1,103",
Down Under,(2016),"
Comedy, Crime, Drama            ",90 min,5.7,,738,
(Dean),(2016),"
Comedy, Drama, Romance            ",94 min,6.2,$0.25M,"1,789",58        
Deokhyeongju,(2016),"
Action, Biography, Drama            ",127 min,6.8,$0.03M,"1,163",
Fashionista,(2016),"
Drama, Fantasy, Thriller            ",110 min,5.5,,448,
Doo namja,(2016),"
Action, Crime            ",107 min,6.3,,267,
Toro,(I) (2016),"
Action, Crime, Drama            ",105 min,5.9,,"2,489",
Oopiri,(2016),"
Comedy, Drama            ",158 min,8.0,$1.57M,"3,692",
Børning 2,(2016),"
Action, Comedy            ",98 min,6.0,,"1,444",
The Free World,(2016),"
Drama, Romance            ",100 min,6.1,,"1,444",46        
The Congressman,(2016),"
Drama            ",98 min,6.3,,298,
Happy Bhag Jayegi,(2016),"
Comedy, Romance            ",126 min,6.4,$0.35M,"4,667",
O Mestre da Espada,(2016),"
Action, Drama            ",108 min,6.1,$0.07M,"1,940",
Compadres,(2016),"
Action, Comedy, Crime            ",101 min,4.7,$3.11M,914,28        
O Eleito,(2016),"
Drama, History, Thriller            ",125 min,6.6,,694,
Geom-sa-oe-jeon,(2016),"
Crime            ",126 min,6.6,,"2,007",
Bed of the Dead,(2016),"
Horror            ",88 min,4.6,,824,
Bear with Us,(2016),"
Comedy            ",94 min,7.4,,883,
Wo de te gong ye ye,(2016),"
Action, Crime, Drama            ",99 min,5.8,,"1,764",
Spark: A Space Tail,(2016),"
Animation, Action, Adventure            ",91 min,4.5,$0.19M,929,22        
Sophie and the Rising Sun,(2016),"
Drama            ",105 min,6.5,$0.03M,"1,061",55        
Sharkenstein,(2016),"
Action, Adventure, Comedy            ",85 min,2.2,,399,
Sarbjit,(2016),"
Biography, Drama            ",131 min,7.3,,"3,811",
Frankenstein Created Bikers,(2016),"
Action, Crime, Horror            ",125 min,6.9,,621,
Between Us,(II) (2016),"
Comedy, Drama, Romance            ",100 min,5.6,,662,64        
The Journey Is the Destination,(2016),"
Drama            ",123 min,6.3,,423,
Twenty Twenty-Four,(2016),"
Mystery, Sci-Fi, Thriller            ",88 min,4.0,,392,
Cidade dos Ursos 3,(2016),"
Comedy, Drama, Romance            ",,6.3,,145,
Gernika,(2016),"
Drama, History, Romance            ",110 min,5.8,,"1,964",
Diary of a Badman,(2016),"
Crime, Drama            ",110 min,6.8,,24,
Po,(2016),"
Drama, Fantasy            ",95 min,6.9,$1.55M,738,47        
Play the Devil,(2016),"
Drama            ",89 min,5.5,,182,
Welcome to Norway,(2016),"
Comedy, Drama            ",90 min,6.1,,"1,057",
Missed Connections,(I) (2016),"
Drama, Thriller            ",84 min,4.6,,273,
2 Jennifer,(2016),"
Horror            ",84 min,2.5,,303,
The Bad Twin,(2016),"
Thriller            ",90 min,5.3,,435,
Little Mermaid,(2016),"
Drama, Fantasy, Romance            ",90 min,4.2,,455,
Saturday's Warrior,(2016),"
Musical            ",120 min,5.5,$0.56M,230,
Perdidos em Paris,(2016),"
Comedy            ",83 min,6.2,$0.69M,"2,471",74        
Chalk It Up,(2016),"
Comedy            ",90 min,4.6,,"1,110",
Phobia,(I) (2016),"
Drama, Mystery, Thriller            ",112 min,6.9,,"2,423",
Director's Cut,(2016),"
Comedy, Crime, Horror            ",90 min,6.2,,418,
La corona partida,(2016),"
Drama, History            ",113 min,6.7,,493,
Madly,(2016),"
Drama, Romance            ",106 min,5.8,,114,
Veloz Como o Vento,(2016),"
Drama, Sport            ",118 min,7.4,,"3,891",
Unleashed,(I) (2016),"
Comedy, Fantasy, Romance            ",96 min,6.4,,"1,230",
Os Reis da Pegadinha,(2016),"
Comedy            ",90 min,3.5,,"3,535",
Votez Bougon,(2016),"
Comedy            ",97 min,5.3,,303,
Slash,(I) (2016),"
Comedy, Fantasy, Romance            ",100 min,5.7,,994,64        
Eu Dançarei se Eu Quiser,(2016),"
Drama            ",103 min,7.3,$0.11M,"2,200",78        
Estados Unidos Pelo Amor,(2016),"
Drama            ",106 min,6.2,,"1,570",
Yok Artik 2,(2016),"
Comedy            ",82 min,5.2,,"1,112",
Beiimaan Love,(2016),"
Drama, Romance, Thriller            ",120 min,2.9,,364,
From the End Into the Beginning,(2016),"
Adventure, Drama, Romance            ",,9.1,,63,
Suki demo nai kuseni,(2016),"
Drama, Romance            ",85 min,5.6,,175,
24,(I) (2016),"
Action, Sci-Fi, Thriller            ",164 min,7.8,,"15,305",
A Morte de Luís XIV,(2016),"
Biography, Drama, History            ",115 min,6.8,$0.04M,"1,671",76        
Le secret des banquises,(2016),"
Comedy, Drama, Romance            ",81 min,5.2,,810,
Wei wei yi xiao hen qing cheng,(2016),"
Drama, Romance            ",103 min,6.4,,609,
The Night Stalker,(2016),"
Crime, Drama, Mystery            ",89 min,5.9,,562,
Cyborg X,(2016),"
Action, Horror, Sci-Fi            ",90 min,4.0,,"1,229",
Soy Nero,(2016),"
Drama            ",117 min,6.4,,479,
Tempestade de Areia,(2016),"
Drama            ",87 min,6.8,$0.08M,"2,561",74        
La confession,(2016),"
Drama            ",116 min,6.6,,542,
Angel of Reckoning,(2016),"
Action, Horror, Thriller            ",104 min,2.5,,220,
The Chamber,(2016),"
Horror, Thriller            ",88 min,4.4,,"1,005",40        
Zhi qing chun 2: Yuan lai ni hai zai zhe li,(2016),"
Drama, Romance            ",100 min,5.2,$0.09M,657,
"Eu, Olga Hepnarová",(2016),"
Biography, Crime, Drama            ",105 min,6.6,,"1,977",57        
Everlasting,(2016),"
Crime, Drama, Mystery            ",85 min,7.0,,"2,104",
Bai du ren,(2016),"
Comedy, Drama, Romance            ",128 min,5.0,,905,
A Professora,(2016),"
Comedy, Drama            ",102 min,7.3,$0.06M,"2,356",77        
O Demônio da Rua Willow,(2016),"
Action, Horror, Thriller            ",90 min,5.1,,"7,881",
Dreamland,(II) (2016),"
Comedy, Drama, Music            ",84 min,5.7,,455,55        
Burn Country,(2016),"
Drama, Thriller, War            ",102 min,4.7,,732,60        
Um Cachorro Para Dois,(2016),"
Comedy            ",95 min,4.9,,"1,153",
Estás me Matando Susana,(2016),"
Comedy, Drama, Romance            ",100 min,6.5,,"1,523",50        
Iru Mugan,(2016),"
Action, Sci-Fi, Thriller            ",154 min,6.3,,"2,754",
Fábula Americana,(2016),"
Thriller            ",96 min,6.2,,"3,578",55        
Buddymoon,(2016),"
Comedy            ",80 min,6.1,,"1,202",50        
6.9 pe scara Richter,(2016),"
Comedy            ",117 min,7.5,,930,
Ameaça Explosiva,(I) (2016),"
Action, Thriller            ",93 min,4.9,,"1,456",
Hepta: The Last Lecture,(2016),"
Drama, Romance            ",112 min,7.6,,"2,121",
National Theatre Live: Les Liaisons Dangereuses,(2016),"
Romance            ",210 min,8.3,,73,
The Dark Tapes,(2016),"
Horror, Mystery, Sci-Fi            ",98 min,4.8,,"2,399",
Prisioneiras Nunca Mais,(2016),"
Action, Drama, Thriller            ",99 min,5.4,$0.11M,299,
Ghost Team,(2016),"
Comedy, Thriller            ",83 min,4.6,$0.01M,"1,476",22        
Natsamrat,(2016),"
Drama, Family            ",166 min,9.1,,"4,498",
Ostatnia rodzina,(2016),"
Biography, Drama            ",123 min,7.5,,"2,960",69        
Deserted,(I) (2016),"
Drama, Thriller            ",92 min,4.8,,414,
Budhia Singh: Born to Run,(2016),"
Biography, Drama, Sport            ",112 min,7.7,,"1,172",
Ava's Impossible Things,(2016),"
Drama, Romance            ",80 min,3.6,,168,
Gulag Vorkuta,(2016),"
Drama            ",98 min,5.3,,32,
Fever,(I) (2016),"
Crime, Mystery            ",123 min,4.7,,575,
The Falls: Covenant of Grace,(2016),"
Drama, Romance            ",119 min,6.9,,603,
Beyond the Game,(II) (2016),"
Action, Drama            ",88 min,5.1,,52,
Ils sont partout,(2016),"
Comedy            ",111 min,5.4,,"1,070",
A Próxima Pele,(2016),"
Drama, Mystery, Thriller            ",103 min,6.2,,"1,344",
The 6th Friend,(2016),"
Horror            ",85 min,4.3,,296,
Theri,(2016),"
Action, Drama            ",157 min,7.1,,"11,927",
Die Blumen von gestern,(2016),"
Comedy, Drama, Romance            ",125 min,6.7,,632,
The Charnel House,(2016),"
Horror, Thriller            ",90 min,4.4,,"1,099",
Fuchi ni tatsu,(2016),"
Drama            ",120 min,6.9,$0.02M,"1,729",84        
Cek Toko Sebelah,(2016),"
Comedy, Drama, Family            ",104 min,8.0,,"1,354",
Eu Sei Onde Você Mora,(2016),"
Mystery, Thriller            ",105 min,5.9,,477,
The Secrets of Emily Blair,(2016),"
Horror, Thriller            ",95 min,4.1,,"1,284",
Wo bu shi Pan Jin Lian,(2016),"
Comedy, Drama            ",128 min,6.9,$0.44M,"1,866",65        
Dark Night,(2016),"
Drama            ",85 min,4.4,,789,60        
Lazy Eye,(2016),"
Comedy, Drama, Romance            ",87 min,6.2,,"1,320",39        
A Travessia,(2016),"
Action, Thriller            ",92 min,5.1,,777,
I'm a Killer,(2016),"
Crime, Drama, Thriller            ",117 min,7.0,,"2,078",
Os Belos Dias de Aranjuez,(2016),"
Drama            ",97 min,4.6,,498,32        
Blood Orange,(2016),"
Thriller            ",85 min,4.2,,698,
Parasites,(I) (2016),"
Action, Horror, Thriller            ",81 min,4.0,,308,
Birdshot,(2016),"
Drama, Mystery, Thriller            ",116 min,6.6,,624,
Sekai kara neko ga kietanara,(2016),"
Drama, Fantasy            ",103 min,7.0,,"1,838",
A Volta do Juízo Final,(I) (2016),"
Action, Horror, Sci-Fi            ",85 min,3.3,,794,
Forbidden Playground,(2016),"
Drama, Romance, Thriller            ",119 min,5.1,,29,
Passage to Mars,(2016),"
Adventure            ",94 min,4.6,$3.05M,652,43        
O Lado Americano,(2016),"
Drama, Mystery, Thriller            ",90 min,5.7,,"2,625",65        
