Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Wei qing,(1993),"
Drama, Horror, Mystery            ",90 min,5.8,,81,
Meu Robô é um Herói,(1993),"
Comedy, Family, Fantasy            ",85 min,3.1,,78,
Shhh,(1993),"
Horror, Thriller            ",135 min,8.6,,766,
The Flesh Merchant,(1993),"
Drama, Thriller            ",100 min,5.1,,55,
Todos a la cárcel,(1993),"
Comedy            ",99 min,6.2,,996,
Friends,(1993),"
Drama            ",105 min,5.8,,95,
La soif de l'or,(1993),"
Adventure, Comedy, Crime            ",81 min,4.4,,856,
Negócios Da Pesada,(1993),"
Action            ",91 min,3.5,,47,
La petite apocalypse,(1993),"
Comedy            ",110 min,6.4,,279,
Dhruvam,(1993),"
Action, Drama, Thriller            ",138 min,8.2,,"1,176",
De blå ulvene,(1993),"
Action, Crime, Drama            ",95 min,5.4,,283,
Phoolan Hasina Ramkali,(1993),"
Action            ",117 min,4.8,,14,
Bound and Gagged: A Love Story,(1993),"
Drama            ",94 min,4.4,,169,
Roop Ki Rani Choron Ka Raja,(1993),"
Action, Drama, Musical            ",190 min,4.9,,780,
Blood Brothers,(1993),"
Crime, Drama            ",80 min,5.9,,62,
Cuisine et dépendances,(1993),"
Comedy, Drama            ",96 min,7.1,,"1,254",
Cible émouvante,(1993),"
Comedy, Drama, Crime            ",87 min,7.0,,720,
Eye of the Stranger,(1993),"
Drama            ",96 min,3.3,,68,
Dragão do Futuro,(1993),"
Action, Drama, Sci-Fi            ",90 min,4.3,,156,
A Dança dos Desejos,(1993),"
Comedy            ",88 min,6.1,,"1,161",
Seasons of the Heart,(1993),"
Drama, Family            ",99 min,6.6,,175,
È pericoloso sporgersi,(1993),"
Comedy, Drama            ",104 min,7.9,,776,
Inocente Malícia,(1993),"
Drama            ",84 min,5.9,,146,
Full Impact,(1993),"
Action            ",72 min,3.4,,174,
Gairah malam,(1993),"
Drama, Horror            ",60 min,5.3,,13,
Under Investigation,(1993),"
Crime, Drama, Thriller            ",96 min,5.2,,84,
Orkney Snork Nie! 2 (nog 'n movie),(1993),"
Comedy            ",97 min,7.2,,26,
The Punk,(1993),"
Drama            ",96 min,6.3,,71,
Johnny Tinoso and the Proud Beauty,(1993),"
Fantasy, Romance            ",,,,,
Ponnumani,(1993),"
Drama            ",149 min,6.3,,53,
Divorce Law,(1993),"
Comedy            ",83 min,4.0,,36,
A Mudança,(1993),"
Drama            ",125 min,7.5,,251,
Os Assassinos,(1993),"
Crime, Action, Thriller            ",92 min,4.0,,108,
Jonah que Viveu na Baleia,(1993),"
Drama            ",100 min,6.6,,366,
Kasam Teri Kasam,(1993),"
Romance            ",156 min,5.2,,12,
Dil Hai Betaab,(1993),"
Action, Drama, Romance            ",157 min,4.7,,94,
Shen Jing Dao yu Fei Tian Mao,(1993),"
Fantasy, Comedy            ",86 min,6.1,,464,
Insaniyat Ke Devta,(1993),"
Action, Crime, Drama            ",,5.2,,51,
Mon Mane Na,(1993),"
Romance            ",,6.6,,23,
Hasti,(1993),"
Action            ",149 min,5.2,,28,
Le journal de Lady M,(1993),"
Drama            ",113 min,5.6,,163,
American Samurai 2: Guerreiros de Sangue,(1993),"
Action, Drama            ",95 min,4.5,,153,
My Life's in Turnaround,(1993),"
Comedy, Drama, Romance            ",84 min,5.0,$0.20M,311,
Abbronzatissimi 2 - Un anno dopo,(1993),"
Comedy            ",105 min,3.5,,193,
De eso no se habla,(1993),"
Drama, Romance            ",106 min,6.9,$0.25M,325,
Liaisons à domicile,(1993),"
Drama            ",,5.4,,33,
Dahil mahal kita: The Dolzura Cortez Story,(1993),"
Drama, Romance            ",,7.7,,29,
Kureyon Shin-chan: Action Kamen vs Haigure Maô,(1993),"
Animation, Action, Adventure            ",93 min,6.5,,264,
Amami,(1993),"
Comedy            ",91 min,5.5,,23,
"Na Deribasovskoy khoroshaya pogoda, ili Na Brayton-Bich opyat idut dozhdi",(1993),"
Action, Comedy, Crime            ",96 min,6.1,,"1,646",
Sem Saída e sem Volta,(1993),"
Action            ",91 min,4.2,,142,
Sari tebessüm,(1993),"
Drama            ",119 min,5.3,,62,
Valli,(1993),"
Drama            ",,3.9,,167,
Mo lu kuang hua,(1993),"
Action            ",98 min,5.4,,51,
Telegrafisten,(1993),"
Drama            ",102 min,6.4,,604,
Kaspar Hauser,(1993),"
Drama, History, Mystery            ",139 min,7.0,,434,
Sista dansen,(1993),"
Drama, Thriller            ",113 min,4.9,,641,
An Ambush of Ghosts,(1993),"
Drama            ",92 min,7.0,,44,
Der Nachbar,(1993),"
Drama            ",92 min,7.0,,92,
Ginga eiyû densetsu: Arata naru tatakai no jokyoku,(1993),"
Animation, Romance, Sci-Fi            ",90 min,7.7,,417,
Padma Nadir Majhi,(1993),"
Drama            ",126 min,8.2,,696,
Wind Dancer,(1993),"
Drama, Family            ",90 min,5.1,,144,
Kaise Kaise Rishte,(1993),"
Romance            ",,,,,
Det bli'r i familien,(1993),"
Drama            ",98 min,5.7,,85,
Phool,(1993),"
Romance            ",,5.2,,91,
Yeuk ji luen,(1993),"
Comedy, Crime, Thriller            ",87 min,5.9,,137,
Ang kuya kong siga,(1993),"
Comedy            ",,,,,
Bat gei dik sam,(1993),,,5.8,,6,
Une nouvelle vie,(1993),"
Drama            ",117 min,6.6,,136,
Render-se Jamais,(1993),"
Action            ",84 min,4.8,,53,
Sakay,(1993),"
Biography, Drama, History            ",90 min,8.0,,28,
Gunaah,(1993),"
Action, Thriller            ",117 min,5.0,,61,
Espionagem em Miami,(1993),"
Action, Drama, Thriller            ",92 min,4.3,,79,
Sthreedhanam,(1993),"
Drama, Family            ",130 min,6.9,,25,
Miami Shakedown,(1993),"
Action            ",105 min,7.2,,15,
Força de Viver,(1993),"
Biography, Drama            ",92 min,5.5,,115,
Nûdo no yoru,(1993),"
Crime, Thriller            ",110 min,6.5,,231,
American Kickboxer 2,(1993),"
Action, Romance            ",93 min,3.5,,258,
Young Goodman Brown,(1993),"
Drama, Horror            ",81 min,5.6,,27,
Death Dancers,(1993),"
Horror, Thriller            ",77 min,2.1,,83,
Hidden Fears,(1993),"
Thriller            ",90 min,4.6,,96,
The Mystery of Edwin Drood,(1993),"
Drama, Mystery            ",112 min,6.4,,56,
Shang Hai huang di zhi: Sui yue feng yun,(1993),"
Crime, Drama, Mystery            ",150 min,6.9,,103,
La guagua aérea,(1993),"
Comedy, Drama            ",80 min,7.5,,90,
Os Indesejáveis,(1993),"
Horror, Western            ",90 min,4.3,,88,
Cadillac Girls,(1993),"
Drama            ",96 min,5.8,,106,
The Seventh Coin,(1993),"
Adventure            ",92 min,4.8,,197,
Amerikali,(1993),"
Comedy            ",87 min,5.3,,"1,999",
Texas - Doc Snyder hält die Welt in Atem,(1993),"
Comedy, Western            ",86 min,6.8,,"2,302",
Miroslava,(1993),"
Drama            ",100 min,6.9,,102,
Supernova,(1993),"
Comedy            ",80 min,2.3,,115,
Aranmanai Kili,(1993),"
Drama            ",,6.6,,22,
Pun mesec nad Beogradom,(1993),"
Comedy, Drama, Horror            ",92 min,6.0,,174,
Sort høst,(1993),"
Drama            ",120 min,6.5,,168,
Gorilla Bathes at Noon,(1993),"
Comedy            ",83 min,5.5,,183,
Teste rasate,(1993),"
Action, Drama            ",94 min,4.9,,118,
Laser Moon,(1993),"
Crime, Thriller            ",91 min,1.8,,185,
Soy hombre y que,(1993),"
Comedy            ",90 min,6.1,,18,
Sendhoorapandi,(1993),"
Action, Drama, Romance            ",138 min,6.8,,50,
Fantozzi in paradiso,(1993),"
Comedy, Romance            ",98 min,5.5,,"1,263",
La scorta,(1993),"
Action, Crime, Drama            ",96 min,6.7,$0.15M,788,58        
Nakshatra Poratam,(1993),"
Action            ",143 min,,,,
Prinz in Hölleland,(1993),"
Drama            ",96 min,5.9,,100,
The Hidden,(1993),"
Horror            ",77 min,4.9,,7,
Zapatlela,(1993),"
Comedy, Drama, Horror            ",168 min,7.6,,483,
Come the Morning,(1993),"
Drama            ",60 min,6.9,,80,
Sweet Killing,(1993),"
Comedy, Crime, Drama            ",87 min,5.1,,81,
24 Hour Psycho,(1993),"
Horror            ","1,440 min",5.7,,7,
Sha ren zhe Tang Zhan,(1993),"
Action            ",78 min,6.1,,178,
Bomb Blast,(1993),"
Action, Thriller            ",153 min,6.4,,19,
Tombés du ciel,(1993),"
Comedy, Drama            ",91 min,6.3,,220,
Yan pei dang lung,(1993),"
Horror            ",92 min,6.1,,133,
Profissionais Liberadas,(1993),"
Comedy, Romance            ",95 min,5.2,,26,
Um Bebê Velho Demais,(1993),"
Comedy, Fantasy            ",79 min,4.9,,26,
Di shi pan guan,(1993),"
Crime, Drama, Thriller            ",89 min,6.7,,429,
La naissance de l'amour,(1993),"
Drama            ",94 min,7.0,,404,
El laberinto griego,(1993),"
Thriller            ",96 min,4.5,,102,
Merlin,(1993),"
Action, Adventure, Fantasy            ",115 min,3.8,,179,
Cap Tourmente,(1993),"
Drama            ",115 min,7.1,,71,
Shreemaan Aashique,(1993),"
Comedy, Romance            ",152 min,4.7,,99,
Bedevil,(1993),"
Horror            ",90 min,6.1,,119,
¿Por qué lo llaman amor cuando quieren decir sexo?,(1993),"
Comedy            ",99 min,5.8,,461,
A Vingança de Jack,(1993),"
Horror, Thriller            ",95 min,6.2,,395,
Skin Art,(1993),"
Drama, Mystery, Romance            ",92 min,6.2,,47,
Gatta alla pari,(1993),,75 min,4.3,,13,
1/3 qing ren,(1993),"
Action, Comedy, Drama            ",85 min,5.5,,32,
Akashadoothu,(1993),"
Drama            ",145 min,7.3,,244,
Aasoo Bane Angaarey,(1993),"
Action            ",150 min,4.8,,66,
Piekna nieznajoma,(1993),"
Adventure            ",90 min,5.8,,65,
What About Me,(1993),"
Drama            ",87 min,7.5,,87,
Un crime,(1993),"
Drama, Crime            ",83 min,5.5,,360,
Encuentro inesperado,(1993),"
Drama            ",80 min,6.8,,11,
Gandharvam,(1993),"
Drama, Romance            ",155 min,6.4,,199,
Maricris Sioson: Japayuki,(1993),"
Crime, Drama            ",102 min,6.2,,8,
Blackfellas,(1993),"
Drama            ",95 min,6.7,,87,
Wir können auch anders...,(1993),"
Comedy            ",92 min,7.4,,"1,170",
Manila Boy,(1993),"
Action, Comedy, Crime            ",119 min,,,,
Hatachi no binetsu,(1993),"
Drama, Romance            ",114 min,6.2,,259,
Shelf Life,(1993),"
Comedy, Drama, Musical            ",81 min,7.8,,41,
L'angelo con la pistola,(1993),"
Crime, Drama            ",111 min,5.8,,41,
Herdeiros da Máfia,(1993),"
Action, Crime, Drama            ",93 min,3.8,,82,
Sheeda Talli,(1993),"
Drama            ",,,,,
Ninja Vengeance,(1993),"
Action, Drama            ",87 min,2.2,,239,
Der Fall Lucona,(1993),"
Drama            ",115 min,6.1,,46,
Xin bi xue jian,(1993),"
Action, Comedy, Fantasy            ",96 min,6.3,,144,
Annayya,(1993),,147 min,8.0,,7,
Zona da Morte,(1993),"
Action, War            ",81 min,4.2,,134,
Hulihin: probinsiyanong mandurukot,(1993),"
Comedy            ",,9.0,,5,
Beijing za zhong,(1993),"
Drama            ",88 min,5.5,,149,
Tähminä,(1993),"
Drama, Romance            ",107 min,8.4,,435,
The Myth of the Male Orgasm,(1993),"
Comedy, Romance            ",90 min,6.1,$0.05M,148,
Wu syu,(1993),"
Action, Crime, Drama            ",90 min,6.7,,488,
Amma Koduku,(1993),"
Musical            ",,,,,
Sara,(1993),"
Drama            ",102 min,6.7,,521,
Hei bao tian xia,(1993),"
Action            ",91 min,5.5,,130,
Intruso,(1993),"
Drama            ",86 min,5.9,,290,
Patul conjugal,(1993),"
Comedy            ",102 min,7.1,,296,
Chenkol,(1993),"
Action, Drama            ",163 min,7.7,,569,
Os Malcomportados,(1993),"
Comedy, Drama            ",104 min,5.9,$0.26M,190,
Krvavý román,(1993),"
Adventure, Comedy, Fantasy            ",99 min,6.4,,96,
Killing Car,(1993),"
Action, Crime, Drama            ",89 min,4.3,,200,
Kavadiyattam,(1993),"
Comedy            ",122 min,5.5,,49,
Malenkiy gigant bolshogo seksa,(1993),"
Comedy            ",79 min,5.2,,131,
Gestos de Amor,(1993),"
Drama, Romance            ",148 min,6.6,,21,
Santaan,(1993),"
Drama, Family            ",161 min,6.0,,31,
Jing ji xing you xi,(1993),,96 min,5.2,,15,
Dui Joddha,(1993),"
Action, Romance            ",145 min,3.4,,9,
Zohar,(1993),"
Biography, Drama            ",113 min,6.8,,154,
De kleine blonde dood,(1993),"
Drama            ",95 min,6.7,,"1,006",
Uzhaippaali,(1993),"
Action, Comedy, Romance            ",156 min,6.3,,308,
Shimmer,(1993),"
Drama            ",95 min,7.5,,63,
Grief,(1993),"
Comedy            ",87 min,5.8,$0.22M,300,
Oeroeg,(1993),"
Drama            ",100 min,6.7,,364,
Chor Aur Chand,(1993),"
Action, Adventure, Drama            ",137 min,7.3,,47,
Aulad Ke Dushman,(1993),"
Drama            ",152 min,4.2,,28,
Pudhiya Mugam,(1993),"
Thriller            ",,6.6,,96,
Un ángel para los diablillos,(1993),"
Action, Comedy, Family            ",82 min,5.0,,8,
Tang chao jin gong feng yue,(1993),"
Drama            ",78 min,,,,
Trapaças do Coração,(1993),"
Drama, Romance, Western            ",88 min,5.4,,95,
Oneirevomai tous filous mou,(1993),"
Drama            ",114 min,6.9,,21,
Pyaar Ka Tarana,(1993),"
Musical, Drama            ",136 min,4.2,,21,
Paciente Zero,(1993),"
Musical            ",97 min,5.9,$0.22M,616,
Xiang hun nu,(1993),"
Drama            ",105 min,7.3,,253,
Confinados,(1993),"
Drama            ",91 min,7.4,,71,
Sud,(1993),"
Drama            ",86 min,6.4,,573,
Akasmika,(1993),"
Action, Crime, Thriller            ",146 min,7.1,,132,
Tirano Banderas,(1993),"
Drama            ",91 min,5.4,,77,
"Bulag, pipi at bingi",(1993),"
Comedy            ",,6.0,,6,
Ba hai hong ying,(1993),"
Action            ",96 min,5.9,,88,
Gaayam,(1993),"
Action, Drama            ",140 min,7.2,,419,
Perdido por perdido,(1993),"
Drama, Mystery, Thriller            ",93 min,6.5,,297,
Mutamestri,(1993),"
Action, Drama            ",163 min,7.0,,263,
Ging fa yu lau ang,(1993),"
Action            ",92 min,5.6,,13,
"Per amore, solo per amore",(1993),"
History            ",114 min,5.8,,221,
Say a Little Prayer,(1993),"
Drama            ",95 min,7.2,,78,
Makuha ka sa tingin,(1993),"
Action, Romance            ",,7.2,,5,
Return of the Roller Blade Seven,(1993),"
Action, Sci-Fi            ",78 min,1.6,,129,
Hum Hain Kamaal Ke,(1993),"
Action, Comedy, Crime            ",142 min,5.6,,159,
Die xue cheng shi,(1993),"
Action, Crime            ",88 min,6.5,,15,
The Evil Inside Me,(1993),"
Horror, Thriller            ",90 min,7.1,,69,
Aaja Meri Jaan,(1993),"
Romance            ",162 min,4.7,,28,
Vasarashayya,(1993),,,,,,
Ripa ruostuu,(1993),"
Comedy, Drama            ",80 min,6.5,,259,
San ying chiu lui long,(1994),"
Drama            ",90 min,5.2,,21,
Kazi zasto me ostavi,(1993),"
Drama            ",90 min,6.9,,377,
Bulund,(1993),"
Action            ",,6.4,,26,
Mr. Charlie,(1993),,,3.4,,21,
Wai Siu Bo: Fung ji kau lui,(1993),"
Comedy, Fantasy            ",94 min,5.6,,212,
Deadly Exposure,(1993),"
Thriller            ",95 min,4.0,,68,
Terminal USA,(1993),"
Comedy            ",54 min,6.7,,134,
"Louis, enfant roi",(1993),"
Biography, Drama, History            ",160 min,6.3,,232,
San bat liu ching,(1993),"
Romance            ",105 min,7.6,,724,
Profil bas,(1993),"
Action, Crime, Drama            ",106 min,5.5,,243,
Drömmen om Rita,(1993),"
Comedy            ",104 min,6.1,,96,
Navodneniye,(1993),"
Crime, Drama, Mystery            ",99 min,7.1,,88,
Krishan Avtaar,(1993),"
Action            ",180 min,6.1,,27,
Rage,(II) (1993),"
Action            ",93 min,5.3,,71,
Gurudev,(1993),"
Action, Drama, Romance            ",147 min,4.8,,118,
The Lotus Eaters,(1993),"
Drama            ",101 min,6.7,,181,
El asesino del zodiaco,(1993),"
Action, Crime, Horror            ",85 min,6.0,,15,
Govindha Govindha,(1993),"
Action, Crime, Drama            ",145 min,6.7,,292,
My Family Treasure,(1993),"
Adventure, Comedy, Drama            ",95 min,5.9,,46,
Nachas vemos vecinas no sabemos,(1993),"
Comedy            ",86 min,5.3,,7,
Back from Hell,(1993),"
Horror            ",82 min,3.5,,164,
Heya,(II) (1993),"
Drama, Thriller            ",92 min,6.3,,164,
A Última Fronteira,(1993),"
Action, Adventure, Comedy            ",105 min,4.4,,320,
O Dragão Americano,(1993),"
Action, Adventure            ",90 min,4.9,,51,
Ard el ahlam,(1993),"
Comedy, Family, Mystery            ",118 min,6.9,,178,
Makedonska saga,(1993),"
Drama, Romance            ",113 min,7.5,,57,
Shabnam,(1993),"
Romance            ",134 min,,,,
Cheung chin fuchai,(1993),"
Comedy            ",104 min,7.2,,102,
Onnen maa,(1993),"
Comedy, Drama            ",60 min,6.8,,364,
Vrijeme za...,(1993),"
Drama, War            ",99 min,5.8,,84,
Michael and Madonna 2,(1993),"
Comedy            ",,,,,
Kolejnosc uczuc,(1993),"
Drama, Comedy, Romance            ",105 min,6.1,,77,
Gorotica,(1993),"
Horror            ",60 min,4.8,,97,
Meri Aan,(1993),"
Drama, Family, Romance            ",,4.8,,8,
Taking Liberty,(1993),"
Drama            ",96 min,5.1,,58,
Paithrukam,(1993),"
Drama            ",130 min,7.3,,244,
Lepiej byc piekna i bogata,(1993),"
Comedy            ",98 min,5.1,,48,
Almost Blue,(1996),"
Drama, Thriller            ",85 min,5.1,,106,
Bechain,(1993),"
Drama, Romance            ",135 min,,,,
Kosh ba kosh,(1993),"
Drama, War            ",90 min,6.8,,109,
"Rave, Dancing to a Different Beat",(1993),"
Musical            ",,6.8,,16,
The Trust,(1993),"
Crime, Drama, History            ",120 min,6.0,,38,
Zai shi zhui hun,(1993),"
Crime, Horror            ",85 min,6.2,,81,
Eight Hundred Leagues Down the Amazon,(1993),"
Action, Adventure            ",85 min,4.5,,172,
Illegal Entry: Formula for Fear,(1993),"
Thriller            ",,5.2,,33,
Doraemon: Nobita to Buriki no rabirinsu,(1993),"
Animation, Action, Adventure            ",100 min,6.8,,153,
O Vento de Lichtenstein,(1993),"
Drama            ",110 min,7.0,,188,
The Gifted,(1993),"
Fantasy, Sci-Fi            ",101 min,6.4,,13,
Adan Ronquillo: Tubong Cavite... laking Tondo,(1993),"
Action, Drama, Romance            ",,3.7,,7,
Clube do Strip-Tease,(1993),"
Drama            ",90 min,4.1,,14,
Justiça,(1993),"
Drama            ",106 min,6.7,,146,
Baarish,(1993),"
Drama            ",,7.1,,7,
Le fils du requin,(1993),"
Crime, Drama            ",90 min,7.0,,267,
La ultima batalla,(1993),"
Action, Adventure, Comedy            ",92 min,6.9,,53,
Wu xia qi gong zhu,(1993),"
Action, Comedy, Fantasy            ",98 min,6.0,,212,
Cover Story,(1993),"
Thriller            ",93 min,5.5,,31,
Agenzia cinematografica,(1993),"
Thriller            ",85 min,4.3,,11,
Bokura wa minna ikiteiru,(1993),"
Adventure, Comedy, Drama            ",115 min,7.0,,47,
Um Skinhead no Divã,(1993),"
Drama            ",83 min,6.3,,197,
Mo nu 18,(1993),"
Action, Comedy, Fantasy            ",87 min,3.2,,14,
Le tre porcelline,(1993),,,4.7,,10,
"Ankor, eshchyo ankor!",(1993),"
Comedy, Drama            ",104 min,7.1,,262,
Ji nian da jian qing,(1993),"
Drama, Horror            ",,4.4,,8,
Ghar Aaya Mera Pardesi,(1993),"
Drama, Adventure, Action            ",,5.1,,9,
Tout le monde n'a pas eu la chance d'avoir des parents communistes,(1993),"
Comedy, Fantasy            ",90 min,5.6,,279,
Fei hu wai zhuan,(1993),"
Action, Drama            ",111 min,5.9,,88,
"The Vizconde Massacre: God, Help Us!",(1993),"
Crime, Drama            ",121 min,6.3,,17,
Johnny 100 Pesos,(1993),"
Crime, Drama, Thriller            ",90 min,6.6,,512,
Kahit ako'y busabos,(1993),"
Action, Crime, Drama            ",,,,,
Bak mooi wong hau,(1993),"
Drama            ",,5.8,,5,
Siu hap Cho Lau Heung,(1993),"
Action, Adventure, Comedy            ",82 min,5.6,,175,
Mr. Bluesman,(1993),"
Comedy, Crime            ",101 min,4.6,,71,
Formula 3 - I ragazzi dell'autodromo,(1993),"
Thriller            ",84 min,6.3,,15,
Gui jiao qi,(1993),"
Action            ",93 min,6.0,,106,
Romanovin kivet,(1993),"
Action, Thriller            ",94 min,4.7,,571,
XX Ray,(1993),"
Adventure, Sci-Fi            ",118 min,7.1,,49,
Dama de noche,(1993),"
Drama, Mystery, Romance            ",102 min,6.2,,20,
Na ge shao nu bu duo qing zhi tuo de yi huo,(1993),,85 min,5.1,,28,
Uprowadzenie Agaty,(1993),"
Comedy, Drama, Romance            ",76 min,5.5,,350,
Geu seome gago shibda,(1993),"
Drama, Fantasy            ",102 min,6.2,,110,
Duranta Prem,(1993),"
Romance            ",151 min,,,,
Shui hu zhuan zhi ying xiong ben se,(1993),"
Action, Drama            ",97 min,6.3,,225,
Badi Bahen,(1993),"
Drama, Family            ",130 min,6.6,,7,
Malibu Summer,(1993),,,4.2,,35,
Gyerekgyilkosságok,(1993),"
Drama            ",78 min,6.6,,106,
Police Wala,(1993),"
Romance            ",155 min,4.4,,8,
Ayoko na sanang magmahal,(1993),"
Crime, Drama, Thriller            ",,,,,
Golanthara Vartha,(1993),"
Comedy, Drama            ",133 min,6.7,,144,
Geetanjali,(I) (1993),"
Drama            ",150 min,6.4,,34,
Zou lao wei long,(1993),"
Action, Comedy            ",94 min,3.1,,14,
Time Indefinite,(1993),"
Biography            ",114 min,7.6,,332,
Yolcu,(1993),"
Drama            ",102 min,6.9,,83,
Vals licht,(1993),"
Drama            ",90 min,5.7,,72,
Russian Holiday,(1993),"
Crime, Drama, Thriller            ",89 min,1.6,,159,
Mou jing shi fen,(1993),"
Crime            ",98 min,6.2,,92,
Ikaw lang,(1993),"
Drama, Action, Thriller            ",105 min,7.6,,12,
Kohra,(1993),"
Mystery, Thriller            ",173 min,4.8,,18,
Otoko wa tsurai yo: Torajiro no endan,(1993),"
Comedy, Drama            ",104 min,6.9,,33,
Kabuliwala,(1993),"
Comedy, Drama, Romance            ",,6.8,,202,
La loteria,(1993),"
Comedy            ",90 min,5.0,,9,
Lao ren he gou,(1993),,,7.9,,16,
Sex Crimes,(1993),"
Crime            ",81 min,,,,
San jian xia yu fei ji mei,(1993),"
Comedy, Drama            ",,4.5,,13,
Daibyônin,(1993),"
Comedy, Drama            ",116 min,6.6,,169,
Mushketyory 20 let spustya,(1993),"
Adventure            ",300 min,6.1,,388,
The Satan Killer,(1993),"
Action, Thriller            ",94 min,6.2,,55,
Xin leng xue shi san ying,(1993),"
Action, Drama, Fantasy            ",100 min,6.4,,45,
Fatal Inheritance,(1993),"
Action, Drama, Thriller            ",87 min,4.5,,34,
Sing gip Lan Kwai Fong,(1993),"
Comedy            ",80 min,4.4,,12,
O Pastor da Montanha,(1993),"
Drama            ",90 min,5.8,,65,
L'homme sur les quais,(1993),"
Drama, History, War            ",106 min,6.6,,103,
Faa tin hei si,(1993),"
Comedy, Romance            ",85 min,6.3,,338,
Kung mawawala ka pa,(1993),"
Drama, Romance            ",,7.4,,5,
Cyber Seeker,(1993),"
Action, Sci-Fi            ",90 min,3.6,,31,
As Lágrimas do Silêncio,(1993),"
Drama, War            ",120 min,6.4,,100,
Kuang feng mi ming,(1993),"
Action, Adventure, Comedy            ",93 min,5.2,,54,
Masahol pa sa hayop,(1993),"
Action, Drama            ",,,,,
Le occasioni di una signora per bene,(1993),"
Drama            ",84 min,4.8,,5,
Ju ru de yi huo,(1993),,90 min,8.3,,7,
Enak,(1993),"
Drama            ",81 min,5.3,,28,
Ambição Fatal,(1993),"
Drama, Thriller            ",100 min,3.6,$0.44M,36,
Les enfants jouent à la Russie,(1993),"
Drama            ",60 min,6.1,,122,
Paniwalaan mo,(1993),"
Drama, Romance            ",,8.3,,6,
Zakhmo Ka Hisaab,(1993),"
Action, Crime, Drama            ",131 min,5.8,,23,
Libera,(1993),"
Comedy            ",83 min,6.8,,78,
Jeevan Ki Shatranj,(1993),"
Action, Comedy, Crime            ",,4.5,,11,
Walter Vetrivel,(1993),"
Action, Drama            ",147 min,6.2,,84,
Ty u menya odna,(1993),"
Drama            ",92 min,7.1,,321,
Isang Linggong Pag-ibig,(1993),"
Drama, Romance            ",,,,,
Amok,(1993),"
Comedy, Drama            ",90 min,7.3,,21,
¡¡Semos peligrosos!! (uséase Makinavaja 2),(1993),"
Comedy            ",91 min,5.2,,179,
Aqui na Terra,(1993),"
Crime, Drama, Mystery            ",105 min,5.7,,50,
Guwapings dos,(1993),"
Comedy, Drama, Horror            ",,6.1,,10,
Hysteria,(1993),"
Comedy            ",99 min,5.7,,43,
Ziemassvetku jampadracis,(1993),"
Family            ",72 min,7.1,,156,
Bhagwat Geeta,(1993),"
Drama            ",140 min,8.1,,33,
Ghayaal,(1993),"
Drama            ",157 min,,,,
Mulheres,(1993),"
Comedy, Romance            ",55 min,6.4,,560,
Cheng shi nu lie ren,(1993),"
Action, Comedy, Crime            ",88 min,5.6,,104,
Wajva Re Wajva,(1993),"
Comedy            ",132 min,8.2,,44,
Mr. Pellam,(1993),"
Comedy, Drama            ",123 min,7.1,,115,
Kontesa Dora,(1993),"
Biography, Drama, History            ",117 min,7.3,,79,
"Mario, Maria e Mario",(1993),"
Comedy, Drama, Romance            ",102 min,6.1,,94,
Predskazaniye,(1993),"
Mystery, Romance, Thriller            ",119 min,6.2,,224,
Jui nam zai,(1993),"
Comedy, Romance            ",97 min,6.5,,238,
Kozure Ôkami: Sono chîsaki te ni,(1993),"
Drama, History            ",120 min,6.7,,49,
Padheyam,(1993),"
Drama            ",140 min,7.1,,153,
Yugandhar,(1993),"
Action, Crime, Drama            ",,7.1,,36,
Killing Device,(1993),"
Action, Thriller            ",93 min,3.9,,17,
The Force Within,(1993),"
Crime, Drama            ",81 min,5.0,,26,
Die Ratte,(1993),"
Crime, Drama            ",80 min,5.8,,70,
Trahir,(1993),"
Drama, History            ",103 min,6.5,,103,
Gung hoi keung gaan fung,(1993),"
Action, Crime            ",91 min,4.9,,41,
Ostrov myortvykh,(1993),"
Drama            ",86 min,8.0,,12,
Kill or Be Killed,(1993),"
Action, Drama            ",90 min,4.6,,21,
Kakisa dzirnavas,(1993),"
Animation            ",56 min,6.8,,41,
Project Vampire,(1993),"
Action, Horror            ",88 min,2.8,,163,
Tin joek yau ching II: Tin cheung dei gau,(1993),"
Action, Crime, Romance            ",87 min,6.2,,190,
Ching laan chi chai,(1993),,66 min,4.3,,22,
Chigireta ai no satsujin,(1993),"
Mystery, Thriller            ",101 min,5.3,,82,
Ji qing mo te ren,(1993),"
Action, Adventure            ",99 min,4.0,,11,
Pyar Pyar,(1993),"
Action, Drama, Romance            ",,4.3,,6,
Assolto per aver commesso il fatto,(1993),"
Comedy            ",118 min,6.1,,61,
"The Myrna Diones Story (Lord, Have Mercy!)",(1993),"
Crime, Drama            ",118 min,7.2,,6,
Row 4: Baliktorians,(1993),"
Comedy            ",,8.1,,8,
"Dehk, we leab we gad we hob",(1993),"
Comedy, Musical, Romance            ",,5.1,,189,
Fist Fighter 2,(1993),,,5.1,,14,
Ashwa: The Black Horse,(1993),"
Drama            ",,7.6,,5,
The Hollow Men,(1993),"
Drama            ",90 min,7.8,,16,
Codinome: Shuttlecock,(1993),"
Drama, Mystery, War            ",85 min,6.5,,26,
The November Men,(1993),"
Thriller, Drama            ",98 min,6.6,$0.00M,76,
Showdown,(II) (1993),"
Drama            ",95 min,5.1,$0.89M,35,
Angel the Kickboxer,(1993),"
Action            ",,5.7,,6,
